file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__ADP10_2491_biocytin.swc,1901,interneuron,0.953992,0,1900,0,0,0.00112421,0.99899,2.31814e-05,0.998989,0.998989,0.998989,0.998989,0.998989,0,0,0,0,0,0,0,0,0.998989,0.998989,0,0,0,0,13,0.999067,0.998989,0.998989,0,0,338.6,0,0,0,0,0,0,39.87,6.50288,10.8073,233.08,329.29,0,0,0,0,0
neuromorpho__S2_13.swc,1953,pyramidal,0.972357,0,1952,0,0,0.00894058,0.991827,0.00410463,0.974701,0.985559,0.985559,0.993385,0.993385,0,0,0,0,0,0,0,0,0.991823,0.985559,0,0,0,0,56,0.992099,0.974701,0.985559,0,0,83,0,0,0,0,0,0,154.68,-29.466,29.8039,171.69,189.87,0,0,0,0,0
neuromorpho__SM080903A2.swc,1939,interneuron,0.984515,1539,399,0,0,0,0.99819,0.0161065,0.3,0.998427,0.998427,0.999193,0.999193,0.00051573,0.00051573,0.00051573,0.00051573,0.00051573,0.998127,0.999193,0.000649773,0.998427,0.998427,0,0,0,0,104,0.99772,0.3,0.998427,0,0,42.5,0.00333333,97.87,-6.29142,18.6948,227.77,151.47,34.01,-10.235,6.80892,77.4,136.48,0,0,0,0,0
neuromorpho__18455_00002-semi_r.swc,1822,interneuron,0.988156,1596,225,0,0,0,0.607092,0.346711,0.3,0.3,0.3,0.3,0.3,0.560373,0.560373,0.560373,0.560373,0.560373,0.551677,0.3,0.639724,0.998427,0.998427,0,0,0,0,201,0.701369,0.3,0.3,0.41791,0.432836,22,0,855.7,-196.969,238.297,1250.55,1629.59,50.94,1.51493,9.70638,158.19,355.22,0,0,0,0,0
neuromorpho__AA0825.swc,1791,pyramidal,0.988449,1562,228,0,0,0,0.430738,0.272061,0.3,0.3,0.3,0.3,0.3,0.812395,0.812395,0.812395,0.812395,0.812395,0.34887,0.3,0.929577,0.989106,0.998294,0.0131579,0,0,0,190,0.55798,0.3,0.3,0.636842,0.636842,18.1,0,3430.44,576.151,880.916,3974.86,4582.24,196.47,-16.5809,34.0496,520.44,719.71,0,0,0,0,0
neuromorpho__A1_slide2_10.swc,1876,pyramidal,0.995519,12,598,1265,0,0,0.978707,0.0517908,0.3,0.9823,0.9823,0.9823,0.9823,0.0010661,0.010661,0.010661,0.010661,0.010661,0.948892,0.948892,0,0.988299,0.988477,0,0.974439,0.9823,0.0158103,95,0.978375,0.3,0.9823,0.0105263,0.0105263,44.6,-26.0956,9.88,25.499,3.77381,2.86,24.76,69.97,17.5691,13.7399,216.84,179.24,86.02,-37.0201,18.8701,171.88,694.95
neuromorpho__28_15.swc,2036,pyramidal,0.9792,0,2035,0,0,0,0.998295,3.78055e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,92,0.998312,0.998294,0.998294,0,0,45,0,0,0,0,0,0,0.13,0.0204865,0.0284542,102.24,87.84,0,0,0,0,0
neuromorpho__V1_22.swc,1963,pyramidal,0.922945,0,1962,0,0,0,0.998295,3.85017e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,54,0.998325,0.998294,0.998294,0,0,70.4,0,0,0,0,0,0,142.24,-32.7779,30.244,187.1,218.24,0,0,0,0,0
neuromorpho__17302_00046-semi_r.swc,1791,interneuron,0.995062,1558,232,0,0,0,0.534774,0.330359,0.3,0.3,0.3,0.3,0.3,0.664433,0.664433,0.664433,0.664433,0.664433,0.465266,0.3,0.7638,0.999551,0.999551,0,0,0,0,159,0.627813,0.3,0.3,0.528302,0.553459,30.2,0,1723.28,414.241,525.814,928.44,1776.24,87.68,-12.4993,17.442,202.83,251.18,0,0,0,0,0
neuromorpho__Zs201221-02_dorsal_20x_kesz_onlydendrites.swc,1955,interneuron,0.677309,0,1954,0,0,0,0.974217,0.0477642,0.666667,0.929779,0.929779,0.929779,0.998427,0,0,0.0138107,0.0138107,0.0138107,0,0,0,0.974204,0.929779,0.0138178,0,0,0,72,0.958088,0.666667,0.929779,0.0555556,0.0555556,67.9,0,0,0,0,0,0,65.82,11.3271,15.7749,231.99,426.1,0,0,0,0,0
neuromorpho__AA0483.swc,1697,pyramidal,0.988679,1527,169,0,0,0,0.386311,0.229675,0.3,0.3,0.3,0.3,0.3,0.876252,0.876252,0.876252,0.876252,0.876252,0.318178,0.3,0.973805,0.998294,0.998294,0,0,0,0,311,0.467309,0.3,0.3,0.762058,0.762058,10,0,4191.56,81.3976,988.815,4812.68,8034.06,261.64,-20.9728,47.5079,312.91,500.83,0,0,0,0,0
neuromorpho__neuron-4_1.swc,1961,pyramidal,0.672132,0,1960,0,0,0,0.848655,0.183197,0.3,0.472438,0.598271,0.692099,0.988477,0.0734319,0.108108,0.262111,0.408465,0.408465,0,0,0,0.848578,0.598271,0.262245,0,0,0,32,0.782535,0.3,0.473007,0.5,0.53125,144.9,0,0,0,0,0,0,79.4,0.63175,17.2235,127.3,209.25,0,0,0,0,0
neuromorpho__WT_13.swc,2148,pyramidal,0.96027,0,873,1274,0,0.00445565,0.96251,0.125266,0.3,0.981536,0.981536,0.981536,0.981536,0.0344507,0.0344507,0.0344507,0.0344507,0.0344507,0,0,0,0.970613,0.987417,0.0320733,0.956928,0.981536,0.0361068,92,0.979034,0.3,0.981536,0,0.0108696,59.7,0,0,0,0,0,0,54,-2.77411,12.5151,265.99,212.7,53,-9.29435,11.3586,221.78,658.82
neuromorpho__n27fts.swc,2046,pyramidal,0.873237,0,2045,0,0,0,0.996538,0.00434161,0.984408,0.986357,0.986357,0.998294,0.998294,0,0,0,0,0,0,0,0,0.996537,0.986357,0,0,0,0,193,0.996938,0.984408,0.986357,0,0,22,4.07692,0,0,0,0,0,5,-0.850028,0.913555,229.275,223.875,0,0,0,0,0
neuromorpho__retina7_petal3_n7.swc,1943,interneuron,0.932283,854,1088,0,0,0,0.991628,0.00997081,0.976703,0.976703,0.976703,0.983387,0.999551,0,0,0,0,0,0.981524,0.976703,0,0.999551,0.999551,0,0,0,0,77,0.993604,0.976703,0.976703,0,0,51.6,0,18.62,3.39453,2.91385,86.61,36.96,29.06,-1.30489,6.47638,34.92,54.35,0,0,0,0,0
neuromorpho__M727.swc,1906,interneuron,0.901167,0,1905,0,0,0.00102448,0.937012,0.198697,0.3,0.3,0.998989,0.998989,0.998989,0.0886674,0.0886674,0.0886674,0.0886674,0.0886674,0,0,0,0.936979,0.998989,0.0887139,0,0,0,21,0.978946,0.3,0.930461,0,0.047619,255,0,0,0,0,0,0,54.96,7.04482,12.9769,71.28,560.07,0,0,0,0,0
neuromorpho__AA0907.swc,1837,pyramidal,0.85146,1545,291,0,0,0,0.861652,0.273453,0.3,0.3,0.3,0.99396,0.99396,0.191617,0.191617,0.191617,0.191617,0.191617,0.840346,0.3,0.221359,0.974297,0.998294,0.0343643,0,0,0,412,0.897641,0.3,0.3,0.133495,0.143204,10,0,803.9,103.79,141.833,741.05,916.97,324.72,12.0611,55.7423,503.6,479.16,0,0,0,0,0
neuromorpho__M1_13.swc,1874,pyramidal,0.992266,0,1873,0,0,0,0.990423,0.000905448,0.988477,0.988477,0.988477,0.990008,0.990564,0,0,0,0,0,0,0,0,0.990418,0.988477,0,0,0,0,57,0.990349,0.988477,0.988477,0,0,70.2,0,0,0,0,0,0,115.28,-31.2505,24.2251,196.18,198.67,0,0,0,0,0
neuromorpho__AA0511.swc,1687,pyramidal,0.995728,1611,75,0,0,0,0.361442,0.196681,0.3,0.3,0.3,0.3,0.3,0.911085,0.911085,0.911085,0.911085,0.911085,0.33185,0.3,0.954066,0.988574,0.988477,0,0,0,0,95,0.48254,0.3,0.3,0.747368,0.747368,47.2,0,5077.95,186.08,1177.16,10071.6,6860.86,143.8,-8.18093,25.169,362.78,410.68,0,0,0,0,0
neuromorpho__17302_00045-semi_r.swc,1756,interneuron,0.990502,1531,224,0,0,0,0.809208,0.311418,0.3,0.3,0.3,0.3,0.999687,0.27221,0.27221,0.27221,0.27221,0.27221,0.781235,0.3,0.312214,0.999551,0.999551,0,0,0,0,263,0.84036,0.3,0.3,0.228137,0.235741,14,0,1936.44,-276.179,486.064,1920.07,1269.52,126.25,2.65201,24.4495,231.67,269.25,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2647_Hippo-1-4_crop-6.swc,2198,pyramidal,0.989351,0,2197,0,0,0,0.998294,3.63863e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,13,0.998425,0.998294,0.998294,0,0,312.8,0,0,0,0,0,0,0,0,0,24.5,63.19,0,0,0,0,0
neuromorpho__17302_00063-semi_r.swc,1774,interneuron,0.959896,1590,183,0,0,0,0.596973,0.345806,0.3,0.3,0.3,0.3,0.3,0.575536,0.575536,0.575536,0.575536,0.575536,0.555225,0.3,0.63522,0.957502,0.999551,0.0601093,0,0,0,161,0.645449,0.3,0.3,0.521739,0.540373,23,0,2289.35,288.192,520.436,854.73,1602.43,119.66,12.1115,20.1285,236.16,359.24,0,0,0,0,0
neuromorpho__cell-8_9.swc,1931,interneuron,0.828212,0,1930,0,0,0,0.998427,3.57957e-05,0.998427,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.998427,0.998427,0,0,0,0,104,0.998442,0.998427,0.998427,0,0,38.7,3.78857,0,0,0,0,0,42.52,3.1774,6.84223,61.18,127.25,0,0,0,0,0
neuromorpho__23-04-18C-03-cell-1.swc,1962,interneuron,0.761064,0,1961,0,0,0,0.991158,0.0471913,0.3,0.929779,0.998427,0.998427,0.998427,0.00101937,0.00815494,0.00815494,0.00815494,0.00815494,0,0,0,0.991154,0.998427,0.0081591,0,0,0,68,0.983146,0.3,0.929779,0.0147059,0.0147059,59.9,-4.95,0,0,0,0,0,47,1.53261,11.5455,114.86,434,0,0,0,0,0
neuromorpho__WT-set2-002.swc,2063,pyramidal,0.984628,0,2062,0,0,0,0.995187,0.00546804,0.981183,0.985421,0.986357,0.998294,0.998294,0,0,0,0,0,0,0,0,0.995185,0.986357,0,0,0,0,124,0.995177,0.981183,0.986357,0,0,34.4,0,0,0,0,0,0,0,0,0,364.85,335.77,0,0,0,0,0
neuromorpho__37112_slide1_cell4.swc,1880,pyramidal,0.996005,20,1181,678,0,0,0.975281,0.0827483,0.3,0.9823,0.9823,0.9823,0.988477,0.0111702,0.018617,0.018617,0.018617,0.018617,0.993383,0.993383,0,0.972082,0.988477,0.0279424,0.980283,0.9823,0.00294985,142,0.977552,0.3,0.9823,0.0140845,0.0140845,32.9,0,2.35,6.455,0.965829,17.51,65.52,137.63,-1.61695,27.3064,337.01,340.11,105.88,-4.8535,21.9642,300.2,484.09
neuromorpho__AA0833.swc,1671,pyramidal,0.987831,1463,207,0,0,0,0.406766,0.25101,0.3,0.3,0.3,0.3,0.3,0.846798,0.846798,0.846798,0.846798,0.846798,0.33937,0.3,0.943267,0.880225,0.3,0.169082,0,0,0,204,0.54193,0.3,0.3,0.651961,0.671569,21,0,2398.69,1247.31,647.861,2865.94,4067.29,135.82,-4.54734,27.1534,267.62,850.71,0,0,0,0,0
neuromorpho__dysk-4.swc,1870,interneuron,0.888826,0,1869,0,0,0,0.973141,0.127447,0.3,0.978951,0.994808,0.999551,0.999551,0.0342246,0.0342246,0.0342246,0.0342246,0.0454545,0,0,0,0.973127,0.994808,0.0342429,0,0,0,53,0.988454,0.3,0.976465,0,0,85.4,-1.91222,0,0,0,0,0,93.62,23.7618,23.2184,261.9,436.85,0,0,0,0,0
neuromorpho__10209c1.swc,1935,pyramidal,0.844655,415,889,630,0,0,0.969942,0.0586261,0.3,0.931026,0.948892,0.957567,0.9823,0.00620155,0.00620155,0.00620155,0.00620155,0.048062,0.943687,0.946337,0.0144578,0.973407,0.988477,0.00674916,0.9823,0.9823,0,70,0.972408,0.3,0.946337,0,0,59.2,0,60.49,4.40451,10.8543,198.59,214.84,141,22.9465,26.5085,175.36,192.45,127.99,20.9683,29.5737,164.33,347.06
neuromorpho__HFF7_2442_biocytin.swc,1866,interneuron,0.971094,0,1865,0,0,0,0.998427,3.64135e-05,0.998427,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.998427,0.998427,0,0,0,0,11,0.99857,0.998427,0.998427,0,0,413,0,0,0,0,0,0,38.8,1.58468,10.3202,96.01,132.84,0,0,0,0,0
neuromorpho__cell-13_8.swc,2009,interneuron,0.975104,0,2008,0,0,0,0.998505,0.00443187,0.978951,0.994808,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.998504,0.999551,0,0,0,0,76,0.999224,0.978951,0.999551,0,0,52.5,-3.27273,0,0,0,0,0,39,6.6358,8.51379,57.59,138.78,0,0,0,0,0
neuromorpho__14Feb2019-exp-5_53-rpt-scr-1006.swc,1867,interneuron,0.832826,0,1866,0,0,0.0011242,0.99899,2.33914e-05,0.998989,0.998989,0.998989,0.998989,0.998989,0,0,0,0,0,0,0,0,0.998989,0.998989,0,0,0,0,23,0.999033,0.998989,0.998989,0,0,177.2,0,0,0,0,0,0,1.81,-0.823023,0.349033,200.6,232.92,0,0,0,0,0
neuromorpho__WT-set1-001.swc,2003,pyramidal,0.985862,0,2002,0,0,0,0.998265,0.000596892,0.986357,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998264,0.998294,0,0,0,0,102,0.998193,0.986357,0.998294,0,0,40.8,0,0,0,0,0,0,0,0,0,312.13,393.47,0,0,0,0,0
neuromorpho__AA0830.swc,1668,pyramidal,0.989456,1281,386,0,0,0,0.491968,0.311556,0.3,0.3,0.3,0.3,0.3,0.72482,0.72482,0.72482,0.72482,0.72482,0.339547,0.3,0.943013,0.996485,0.998294,0.00259067,0,0,0,483,0.543642,0.3,0.3,0.652174,0.652174,7,0,3987.75,98.3278,1102.23,6368.91,5360.68,306.14,-6.24021,37.7942,629.21,642.88,0,0,0,0,0
neuromorpho__AA0914.swc,1705,pyramidal,0.992692,1443,261,0,0,0.0015067,0.541657,0.330494,0.3,0.3,0.3,0.3,0.3,0.651613,0.651613,0.651613,0.651613,0.651613,0.463924,0.3,0.763687,0.969671,0.993385,0.0344828,0,0,0,275,0.682432,0.3,0.3,0.458182,0.48,15,0,5623.24,1142.08,1565.92,3409.45,4015.47,273.55,-40.4009,42.6675,412.08,577.59,0,0,0,0,0
neuromorpho__AA0757.swc,1676,pyramidal,0.994799,1452,223,0,0,0,0.394956,0.237494,0.3,0.3,0.3,0.3,0.3,0.862172,0.862172,0.862172,0.862172,0.862172,0.303343,0.3,0.995179,0.988758,0.988477,0,0,0,0,576,0.37794,0.3,0.3,0.887153,0.887153,6,0,3417.62,-2677.32,531.705,1703.26,2137.63,91.83,1.12188,17.669,326.1,462.66,0,0,0,0,0
neuromorpho__18463_00075-semi_r.swc,1724,interneuron,0.980526,1484,239,0,0,0,0.607527,0.346374,0.3,0.3,0.3,0.3,0.3,0.559165,0.559165,0.559165,0.559165,0.559165,0.544127,0.3,0.649596,0.999551,0.999551,0,0,0,0,300,0.629155,0.3,0.3,0.526667,0.526667,12,0,576.43,-162.056,126.597,863.78,713.65,114.75,-19.4791,21.7239,171.72,193.25,0,0,0,0,0
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2001_crop.swc,2120,pyramidal,0.98997,0,2119,0,0,0,0.998295,3.70493e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,25,0.998362,0.998294,0.998294,0,0,168.8,0,0,0,0,0,0,0,0,0,21.43,37.03,0,0,0,0,0
neuromorpho__V1KO_24.swc,1808,pyramidal,0.948928,0,1807,0,0,0,0.998295,4.01172e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,52,0.998327,0.998294,0.998294,0,0,74.8,0,0,0,0,0,0,121.19,-22.5673,24.6514,148.84,187.54,0,0,0,0,0
neuromorpho__STRESS-7-N6.swc,1818,interneuron,0.994139,0,1817,0,0,0,0.999552,1.05179e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,22,0.999572,0.999551,0.999551,0,0,224.8,0,0,0,0,0,0,11.63,-0.870292,2.06934,133.15,170.63,0,0,0,0,0
neuromorpho__I03474.swc,1776,pyramidal,0.949117,1059,225,491,0,0,0.65096,0.343231,0.3,0.3,0.3,0.3,0.906325,0.488176,0.488176,0.488176,0.488176,0.499437,0.583089,0.3,0.592068,0.880998,0.3,0.151111,0.69122,0.3,0.419552,128,0.757882,0.3,0.3,0.335938,0.390625,33,0,442.22,-146.549,114.754,1792.6,1662.79,324.59,-46.2507,81.6226,313.63,373.3,309.75,-53.7235,67.4712,1195.3,600.2
neuromorpho__V1KO_16.swc,1811,pyramidal,0.98265,0,1810,0,0,0,0.99026,0.000783374,0.988477,0.988477,0.988873,0.990008,0.990379,0,0,0,0,0,0,0,0,0.990255,0.988873,0,0,0,0,68,0.990189,0.988477,0.988946,0,0,57.3,0,0,0,0,0,0,96.93,-15.6779,17.2634,165.27,168.97,0,0,0,0,0
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-1_crop-2.swc,2100,pyramidal,0.996083,0,2099,0,0,0,0.990292,0.000607744,0.988477,0.988477,0.989797,0.990352,0.990405,0,0,0,0,0,0,0,0,0.990287,0.989797,0,0,0,0,33,0.990463,0.988477,0.988878,0,0,147,0,0,0,0,0,0,0,0,0,22.72,35.69,0,0,0,0,0
neuromorpho__N056.swc,1775,pyramidal,0.885117,164,735,875,0,0,0.898374,0.211672,0.3,0.3,0.547236,0.9823,0.9823,0.0828169,0.152676,0.152676,0.152676,0.152676,0.583218,0.3,0.591463,0.982094,0.988477,0.00952381,0.887001,0.547236,0.190857,62,0.945256,0.3,0.931605,0.0806452,0.0967742,57.8,0,52.32,26.3463,13.9638,410.69,135.33,241.11,-19.1252,52.6435,213.72,146.43,230.29,-4.40002,39.139,334.88,302.94
neuromorpho__B2_slide2_9a.swc,1802,pyramidal,0.940161,36,1225,540,0,0,0.976456,0.0834844,0.3,0.9823,0.9823,0.9823,0.988477,0.0149834,0.0149834,0.0149834,0.0149834,0.0149834,0.98515,0.98515,0,0.973605,0.988477,0.0220408,0.9823,0.9823,0,65,0.984547,0.3,0.9823,0,0,68.4,-12.6757,7.22,6.1071,3.05081,38.74,45.74,91.59,13.3309,16.354,230.72,374.28,68.72,-1.0736,11.5742,185.85,413.18
neuromorpho__7-Som-3d-trace.swc,1812,interneuron,0.436784,0,1811,0,0,0,0.891003,0.170371,0.3,0.3,0.937522,0.937522,0.94173,0.0767108,0.0767108,0.0767108,0.0767108,0.0767108,0,0,0,0.890943,0.937522,0.0767532,0,0,0,32,0.934406,0.3,0.937522,0.03125,0.03125,149.6,0,0,0,0,0,0,130.13,-0.686317,24.8143,142.21,325.08,0,0,0,0,0
neuromorpho__dysk-11.swc,1811,interneuron,0.956126,0,1810,0,0,0,0.895903,0.247824,0.3,0.3,0.3,0.999551,0.999551,0.147432,0.147432,0.147432,0.147432,0.147432,0,0,0,0.895846,0.3,0.147514,0,0,0,60,0.919682,0.3,0.715359,0.1,0.133333,66.3,0.0155556,0,0,0,0,0,71.19,8.70007,13.2346,300.55,535.85,0,0,0,0,0
neuromorpho__061217_cell4_L23.swc,1794,interneuron,0.997135,1495,298,0,0,0,0.998936,0.00338973,0.976703,0.999551,0.999551,0.999651,0.999687,0,0,0,0,0,0.998812,0.999651,0,0.999551,0.999551,0,0,0,0,264,0.997209,0.976703,0.983387,0,0,14,0,41.77,-11.2022,8.77179,160.78,200.44,25.62,-1.09779,5.60649,84.88,120.42,0,0,0,0,0
neuromorpho__S2KO_28.swc,1802,pyramidal,0.963123,0,1801,0,0,0,0.998295,4.01839e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,65,0.99832,0.998294,0.998294,0,0,66.2,0,0,0,0,0,0,107.55,-18.3183,23.5004,149.8,208.11,0,0,0,0,0
neuromorpho__mPFC_w4_L5_07.swc,2076,pyramidal,0.985097,0,1046,1029,0,0,0.984035,0.0627641,0.3,0.980772,0.980772,0.980772,0.998294,0.00818882,0.00818882,0.00818882,0.00818882,0.00818882,0,0,0,0.998294,0.998294,0,0.969526,0.980772,0.0165209,127,0.987979,0.3,0.980772,0,0,39,0,0,0,0,0,0,60,2.98662,13.6069,305.67,312.84,64,6.4966,14.5228,373.93,547.32
neuromorpho__19_26.swc,1956,pyramidal,0.989939,0,1955,0,0,0,0.981752,0.0418357,0.513343,0.984761,0.984761,0.984778,0.988477,0,0.00613497,0.00920245,0.0153374,0.0153374,0,0,0,0.981742,0.984761,0.00920716,0,0,0,107,0.932966,0.513343,0.683452,0.11215,0.149533,36.4,0,0,0,0,0,0,0,0,0,66.98,120.25,0,0,0,0,0
neuromorpho__StrokeDec7IR2-2d.swc,1778,pyramidal,0.948016,0,663,1114,0,0,0.963195,0.127386,0.3,0.980772,0.980772,0.980772,0.980772,0.0354331,0.0354331,0.0354331,0.0354331,0.0354331,0,0,0,0.998294,0.998294,0,0.942273,0.980772,0.056553,78,0.952939,0.3,0.980772,0.0512821,0.0512821,44,0,0,0,0,0,0,45.53,-5.44347,8.40235,329.07,192.24,43.79,-5.1204,7.1717,274.44,457.48
neuromorpho__20_25.swc,1933,pyramidal,0.970186,0,1932,0,0,0,0.998295,3.87991e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,134,0.998306,0.998294,0.998294,0,0,34.7,0,0,0,0,0,0,0,0,0,129.61,114.34,0,0,0,0,0
neuromorpho__CONTROL-6-N3.swc,1797,interneuron,0.995292,0,1796,0,0,0,0.999552,1.05791e-05,0.999551,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999551,0.999551,0,0,0,0,21,0.999573,0.999551,0.999551,0,0,165,0,0,0,0,0,0,13,-3.05987,3.06478,91.05,133.99,0,0,0,0,0
neuromorpho__143-07-cell-1-analysis.swc,1827,interneuron,0.986328,0,1826,0,0,0,0.999236,0.00253069,0.978951,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999236,0.999551,0,0,0,0,35,0.998976,0.978951,0.999551,0,0,122.8,0,0,0,0,0,0,24.99,6.26899,7.65212,40.43,221.13,0,0,0,0,0
neuromorpho__350R.swc,1687,pyramidal,0.877874,1333,353,0,0,0,0.768157,0.310458,0.3,0.3,0.3,0.3,0.993251,0.275044,0.345584,0.34914,0.352104,0.352104,0.751944,0.3,0.348087,0.828724,0.54577,0.354108,0,0,0,281,0.821282,0.3,0.3,0.281139,0.288256,14,0,332.46,-103.598,72.9247,1110.82,1007.74,87.25,0.236572,19.034,286.12,316.22,0,0,0,0,0
neuromorpho__1075-2-Sec3-LTL3.swc,1747,pyramidal,0.951186,0,999,747,0,0,0.956898,0.150617,0.3,0.980487,0.98075,0.980772,0.998294,0.0497997,0.0497997,0.0497997,0.0497997,0.0497997,0,0,0,0.998294,0.998294,0,0.901479,0.3,0.116466,45,0.988972,0.3,0.98075,0,0.0222222,92.4,0,0,0,0,0,0,86.86,10.2519,16.1954,222.73,163.62,59.76,4.57301,9.9309,117.41,291.57
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-9_crop-4.swc,2044,pyramidal,0.996585,0,2043,0,0,0,0.990577,0.00107924,0.988477,0.988477,0.988477,0.989903,0.991147,0,0,0,0,0,0,0,0,0.990573,0.988477,0,0,0,0,19,0.990057,0.988477,0.988477,0,0,412,0,0,0,0,0,0,0,0,0,26.82,37.16,0,0,0,0,0
neuromorpho__exp-5-59-Scr-1010.swc,1777,interneuron,0.990255,0,1776,0,0,0,0.978575,0.0462673,0.876527,0.876527,0.876527,0.999551,0.999551,0,0,0,0,0.170512,0,0,0,0.978563,0.876527,0,0,0,0,17,0.992341,0.876527,0.999551,0,0,269,0,0,0,0,0,0,3.75,0.301227,0.747701,112.15,203.88,0,0,0,0,0
neuromorpho__Fresh-D4-Phall-Tau-Map2-16.swc,2045,pyramidal,0.993386,0,2044,0,0,0.00817994,0.994205,0.000490948,0.993385,0.993385,0.993385,0.993874,0.99435,0,0,0,0,0,0,0,0,0.994202,0.993385,0,0,0,0,33,0.994047,0.993385,0.993385,0,0,111.8,0,0,0,0,0,0,0,0,0,30.67,71.39,0,0,0,0,0
neuromorpho__Fresh-D4-Phall-Tau-Map2001-11.swc,2008,pyramidal,0.991733,0,2007,0,0,0,0.99043,0.000721751,0.988477,0.988477,0.989876,0.990273,0.990723,0,0,0,0,0,0,0,0,0.990425,0.989876,0,0,0,0,27,0.99063,0.988477,0.989316,0,0,187,0,0,0,0,0,0,0,0,0,37.87,72.31,0,0,0,0,0
neuromorpho__160817_SAC2_009_avgupdated.swc,2008,interneuron,0.889199,0,2007,0,0,0,0.994598,0.0157542,0.929779,0.929779,0.998427,0.998427,0.998427,0,0,0,0,0,0,0,0,0.994596,0.998427,0,0,0,0,70,0.975894,0.929779,0.929779,0,0,123.4,-3.31579,0,0,0,0,0,21,20.1862,2.81521,59.86,118.63,0,0,0,0,0
neuromorpho__203B-2-L3.swc,1752,pyramidal,0.95777,89,923,739,0,0,0.982834,0.0342345,0.839468,0.839468,0.98075,0.980772,0.998294,0,0,0,0,0.0507991,0.839468,0.839468,0,0.998294,0.998294,0,0.980768,0.98075,0,85,0.987579,0.839468,0.980761,0,0,54,0,11.92,5.31472,3.9552,93.45,66.3,95.69,11.2534,22.6334,198.24,190.76,88.6,11.1549,19.0884,191.73,182.78
neuromorpho__V1_36.swc,1789,pyramidal,0.945675,0,1788,0,0,0,0.998295,4.03296e-05,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,57,0.998324,0.998294,0.998294,0,0,76,0,0,0,0,0,0,130.39,-12.3381,26.486,216.02,227.43,0,0,0,0,0
neuromorpho__Zs201221-01_ventral_20x_onlydendrites.swc,1717,interneuron,0.856322,0,1716,0,0,0.00305628,0.971832,0.132235,0.3,0.988184,0.988184,0.998989,0.998989,0.0372743,0.0372743,0.0372743,0.0372743,0.0372743,0,0,0,0.971816,0.988184,0.037296,0,0,0,37,0.958051,0.3,0.972694,0.0540541,0.0540541,115.8,0,0,0,0,0,0,53.99,9.09336,10.0702,318.58,457.73,0,0,0,0,0
