file,max_prob4,n_prob4_ge_045,n_prob4_ge_035,n_prob4_ge_025,n_prob4_ge_015,n_prob4_ge_005,n_nodes,n_apical_gt,n_basal_gt,n_axon_gt,n_apical_pred,n_basal_pred,n_axon_pred,accuracy,F1_neurite,axon_F1,basal_F1,apical_F1,soma_F1
neuromorpho__B2_slide2_neuron6.swc,0.911787748336792,1,1,1,1,7,341,189,120,31,189,120,31,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide2_neuron7.swc,0.9081484079360962,1,1,1,1,6,455,249,198,7,249,163,42,0.8923,0.6214,0.0,0.8643,1.0,1.0
neuromorpho__B2_slide3_12.swc,0.8992253541946411,1,1,1,1,6,510,211,245,53,211,245,53,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_14.swc,0.4937083125114441,1,1,1,1,7,411,200,194,16,0,210,200,0.4745,0.3201,0.0,0.9604,0.0,1.0
neuromorpho__B2_slide3_15.swc,0.911620020866394,1,1,1,1,10,1314,706,588,19,706,590,17,0.9726,0.6565,0.0,0.9694,1.0,1.0
neuromorpho__B2_slide3_17.swc,0.8991840481758118,1,1,1,1,6,1083,683,386,13,683,386,13,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_18.swc,0.9116231203079224,1,1,1,1,5,1022,568,412,41,568,412,41,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_3.swc,0.9108790159225464,1,1,1,1,9,485,282,194,8,282,194,8,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_8.swc,0.47761106491088867,1,1,1,1,7,742,319,395,27,0,422,319,0.5337,0.3223,0.0,0.967,0.0,1.0
neuromorpho__B2_slide3_neuron1.swc,0.32905131578445435,0,0,1,1,4,356,141,214,0,0,355,0,0.6039,0.3761,,0.7522,0.0,1.0
neuromorpho__B2_slide3_neuron1_II_III.swc,0.8688845634460449,1,1,1,1,6,631,283,285,62,283,285,62,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_neuron3.swc,0.9006744623184204,1,1,1,1,6,372,124,247,0,124,159,88,0.7634,0.8916,,0.7833,1.0,1.0
neuromorpho__B2_slide3_neuron3_II_III.swc,0.9045728445053101,1,1,1,1,8,682,327,321,33,327,321,33,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B2_slide3_neuron4.swc,0.9126342535018921,1,1,1,1,10,441,216,216,8,216,216,8,0.9637,0.6543,0.0,0.963,1.0,1.0
neuromorpho__B2_slide3_neuron5.swc,0.9019891023635864,1,1,2,2,6,450,152,290,7,152,290,7,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_Slide3_neuron1_II_III.swc,0.8673710227012634,1,1,1,1,10,740,219,427,93,219,427,93,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_Slide3_neuron4_II_III.swc,0.6566987037658691,1,2,2,2,5,538,177,344,16,177,176,184,0.6283,0.5385,0.0,0.6154,1.0,1.0
neuromorpho__B3_slide1_2.swc,0.9124287366867065,1,1,1,1,5,626,280,276,69,280,276,69,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_3.swc,0.9085583686828613,2,2,2,2,7,1783,641,1116,25,641,1116,25,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_4.swc,0.909343957901001,1,1,1,1,5,1101,702,389,9,702,389,9,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_7.swc,0.9003072381019592,1,1,1,1,3,391,262,128,0,262,42,86,0.7801,0.7471,,0.4941,1.0,1.0
neuromorpho__B3_slide1_8.swc,0.8783543109893799,1,1,1,1,6,414,205,193,15,205,193,15,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_neuron1.swc,0.8879153728485107,1,1,1,2,4,308,219,71,17,219,71,17,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_neuron3.swc,0.888692319393158,1,1,1,1,9,802,317,446,38,317,446,38,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide1_neuron6.swc,0.9122096300125122,1,1,1,1,6,987,655,320,11,655,331,0,0.9889,0.661,0.0,0.9831,1.0,1.0
neuromorpho__B3_slide1_neuron7.swc,0.9041961431503296,1,1,1,1,12,1545,888,646,10,888,571,85,0.9385,0.6406,0.0,0.9219,1.0,1.0
neuromorpho__B3_slide2_10.swc,0.7210057973861694,1,1,1,1,7,621,203,371,46,203,371,46,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_15.swc,0.8985900282859802,1,1,1,1,4,311,187,93,30,187,93,30,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_16.swc,0.9072705507278442,2,2,3,3,11,588,282,285,20,280,287,20,0.9966,0.9976,1.0,0.9965,0.9964,1.0
neuromorpho__B3_slide2_17.swc,0.9139038324356079,1,1,1,1,9,756,341,409,5,341,409,5,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_18.swc,0.9108861684799194,1,1,1,1,9,762,467,270,24,467,270,24,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_19.swc,0.9044713973999023,1,1,1,1,8,1419,827,577,14,827,577,14,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_20.swc,0.8916538953781128,1,1,1,1,5,1583,886,594,102,886,696,0,0.9356,0.6403,0.0,0.9209,1.0,1.0
neuromorpho__B3_slide2_3.swc,0.8933268785476685,1,1,1,1,5,229,153,67,8,153,67,8,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_6.swc,0.8648707866668701,1,1,1,1,6,884,476,326,81,476,326,81,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_8.swc,0.8805514574050903,1,1,1,1,5,838,510,327,0,510,285,42,0.9499,0.9657,,0.9314,1.0,1.0
neuromorpho__B3_slide2_neuron1_II_III.swc,0.876726508140564,1,1,1,1,5,984,323,331,329,323,331,329,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_neuron2.swc,0.9079225063323975,1,1,1,1,5,435,218,182,34,218,182,34,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_neuron4_.swc,0.886737585067749,1,1,1,1,5,410,145,224,40,145,224,40,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide2_neuron5_II_III.swc,0.8126977682113647,1,1,1,2,5,827,375,345,106,0,665,161,0.2237,0.1215,0.0,0.3644,0.0,1.0
neuromorpho__B3_slide2_neuron6_II_III.swc,0.9074429273605347,1,1,1,1,7,1087,550,430,106,550,391,145,0.7691,0.5648,0.0,0.6943,1.0,1.0
neuromorpho__B3_slide3_11.swc,0.8925998210906982,1,1,1,1,6,1910,1214,661,34,1214,661,34,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide3_6.swc,0.9073660373687744,1,1,1,1,7,482,218,239,24,218,239,24,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide3_7.swc,0.8550238609313965,1,1,1,1,4,305,250,39,15,118,171,15,0.5672,0.6709,1.0,0.3714,0.6413,1.0
neuromorpho__B3_slide3_8.swc,0.3155893385410309,0,0,2,2,5,311,65,230,15,0,295,15,0.791,0.6254,1.0,0.8762,0.0,1.0
neuromorpho__B3_slide3_neuron1.swc,0.8842211961746216,1,1,1,1,6,448,205,193,49,205,193,49,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide3_neuron2.swc,0.8987585306167603,1,1,1,1,6,494,210,230,53,210,230,53,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide3_neuron3_II_III.swc,0.6952886581420898,1,1,1,1,5,666,186,268,211,186,268,211,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide3_neuron4.swc,0.8705018758773804,1,1,1,1,5,422,160,236,25,160,236,25,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B3_slide4_neuron1.swc,0.8867613673210144,1,1,1,2,9,1721,1199,494,27,987,733,0,0.8611,0.5694,0.0,0.8052,0.903,1.0
neuromorpho__B3_slide4_neuron2.swc,0.9070359468460083,1,1,1,1,6,1198,442,746,9,442,755,0,0.9925,0.6647,0.0,0.994,1.0,1.0
neuromorpho__B3_slode3_neuron5.swc,0.8628278970718384,1,1,1,1,5,382,222,145,14,222,145,14,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_Slide2_12.swc,0.897902250289917,1,1,1,1,7,414,117,276,20,117,276,20,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide1_4.swc,0.9113222360610962,1,1,1,1,8,1725,799,873,52,799,873,52,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide1_neuron1.swc,0.9087486267089844,1,1,1,1,6,565,218,316,30,218,318,28,0.8973,0.6362,0.0,0.9085,1.0,1.0
neuromorpho__B4_slide1_neuron2.swc,0.9115042686462402,1,1,1,1,5,300,164,135,0,164,111,24,0.92,0.9512,,0.9024,1.0,1.0
neuromorpho__B4_slide1_neuron3.swc,0.870036244392395,1,1,1,1,6,1113,488,580,44,488,580,44,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_1.swc,0.9092917442321777,1,1,1,1,7,449,233,215,0,233,207,8,0.9822,0.9905,,0.981,1.0,1.0
neuromorpho__B4_slide2_10.swc,0.8680314421653748,1,1,1,1,6,351,226,108,16,226,108,16,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_15.swc,0.9088782072067261,1,1,1,1,5,589,355,226,7,355,226,7,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_16.swc,0.9124611616134644,1,1,1,1,8,1703,966,689,47,966,689,47,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_4.swc,0.9102106094360352,1,1,1,1,7,1332,648,634,49,648,634,49,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_5.swc,0.8984572291374207,1,1,1,1,5,1022,402,577,42,402,577,42,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_neuron1.swc,0.8693428039550781,1,1,1,1,6,277,133,116,27,133,122,21,0.8267,0.5994,0.0,0.7983,1.0,1.0
neuromorpho__B4_slide2_neuron1_II_III.swc,0.8994659185409546,1,1,1,1,8,805,310,217,277,310,217,277,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_neuron2.swc,0.9078685641288757,1,1,1,1,6,295,141,134,19,141,134,19,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide2_neuron2_II_III.swc,0.9078027009963989,1,1,1,1,5,1050,668,352,29,668,352,29,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_11.swc,0.8954404592514038,1,1,1,1,5,417,217,181,18,217,181,18,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_13.swc,0.9066638946533203,1,1,1,1,5,496,318,160,17,318,160,17,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_15.swc,0.9123131632804871,1,1,1,1,7,745,399,331,14,399,331,14,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_16.swc,0.9100598096847534,1,1,1,1,8,412,191,213,7,191,213,7,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_18.swc,0.9097776412963867,1,1,1,1,8,1249,615,621,12,615,621,12,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_4.swc,0.9087079763412476,1,1,1,1,6,430,202,214,13,202,204,23,0.9163,0.638,0.0,0.9139,1.0,1.0
neuromorpho__B4_slide3_5.swc,0.9113819003105164,1,1,1,1,8,912,424,411,76,424,411,76,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_7.swc,0.9112656116485596,1,1,1,1,7,1840,797,939,103,797,939,103,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_8.swc,0.9111700654029846,1,1,1,1,10,1835,1062,739,33,1062,739,33,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_9.swc,0.9107544422149658,1,1,1,1,11,945,454,478,12,454,478,12,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_neuron1.swc,0.8673378229141235,1,1,1,1,5,321,153,167,0,153,102,65,0.7975,0.8792,,0.7584,1.0,1.0
neuromorpho__B4_slide3_neuron2_II_III.swc,0.6697068214416504,1,1,1,1,5,586,167,225,193,167,225,193,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide3_neuron5.swc,0.9058593511581421,1,1,1,1,5,394,177,216,0,177,216,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__B4_slide4_2.swc,0.9092079401016235,1,1,1,1,6,525,279,245,0,279,232,13,0.9752,0.9864,,0.9727,1.0,1.0
neuromorpho__B4_slide4_3.swc,0.8431517481803894,1,1,1,1,7,255,137,91,26,137,91,26,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide4_4.swc,0.8362951278686523,1,1,1,1,10,240,74,158,7,0,165,74,0.6625,0.3261,0.0,0.9783,0.0,1.0
neuromorpho__B4_slide4_5.swc,0.9127882719039917,1,1,1,1,9,543,297,238,7,297,220,25,0.9411,0.6434,0.0,0.9301,1.0,1.0
neuromorpho__B4_slide4_6.swc,0.9116676449775696,1,1,1,1,10,521,314,199,7,314,186,20,0.9482,0.6433,0.0,0.9299,1.0,1.0
neuromorpho__B4_slide4_8.swc,0.910831093788147,1,1,1,1,7,1285,762,510,12,762,510,12,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide4_neuron1_II_III.swc,0.878487229347229,1,1,1,1,5,996,432,394,169,432,394,169,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide4_neuron2.swc,0.8875441551208496,1,2,2,2,7,576,291,284,0,291,183,101,0.8247,0.8919,,0.7837,1.0,1.0
neuromorpho__B4_slide4_neuron3.swc,0.8932031393051147,1,1,1,1,7,474,222,251,0,222,251,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__B4_slide4_neuron4.swc,0.910678505897522,1,1,1,1,7,414,244,156,13,244,156,13,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__B4_slide4_neuron4_II_III.swc,0.879345178604126,1,1,1,1,6,654,416,204,33,416,182,55,0.8654,0.5907,0.0,0.772,1.0,1.0
neuromorpho__B616_NeuronC_40x_Tile_Trace_RK.swc,0.8335781097412109,1,1,1,1,7,582,269,312,0,269,233,79,0.8643,0.9275,,0.855,1.0,1.0
neuromorpho__B716_NeuronB_40x_Tile_Trace_RK.swc,0.5167311429977417,1,1,1,1,6,563,183,379,0,0,379,183,0.675,0.5,,1.0,0.0,1.0
neuromorpho__B716_NeuronC_40x_Tile_Trace_MK.swc,0.45913708209991455,1,1,1,1,4,2712,868,1843,0,0,1843,868,0.6799,0.5,,1.0,0.0,1.0
neuromorpho__B894_NeuronC_100x_Tile_Trace_RK.swc,0.6161108016967773,1,1,1,1,10,636,189,446,0,189,446,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__B913_NeuronA_40X_Tile_Trace_RK.swc,0.8020538091659546,1,1,1,1,5,439,175,263,0,0,438,0,0.6014,0.3752,,0.7504,0.0,1.0
neuromorpho__B913_NeuronB_40X_Tile_Trace_MB.swc,0.13394764065742493,0,0,0,0,3,217,124,92,0,0,216,0,0.4286,0.2987,,0.5974,0.0,1.0
neuromorpho__B913_NeuronC_40x_Tile_Trace_MK.swc,0.20089831948280334,0,0,0,1,3,1414,1151,262,0,0,262,1151,0.186,0.5,,1.0,0.0,1.0
neuromorpho__B914_NeuronC_40X_Tile_Trace_RK.swc,0.8657853603363037,1,1,1,1,4,631,374,256,0,374,256,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__B923_NeuronB_40X_Tile_Trace_RK.swc,0.42305901646614075,0,1,1,1,5,763,305,457,0,0,457,305,0.6003,0.5,,1.0,0.0,1.0
neuromorpho__B923_NeuronC_40X_Tile_Trace_RK.swc,0.3413560390472412,0,0,1,1,4,403,345,57,0,0,57,345,0.1439,0.5,,1.0,0.0,1.0
neuromorpho__B924_NeuronB_40X_Tile_Trace_RK.swc,0.8256027102470398,1,1,1,1,5,1429,515,913,0,0,1428,0,0.6396,0.39,,0.78,0.0,1.0
neuromorpho__B949_NeuronB_40x_Tile_Trace_RK.swc,0.5573903322219849,1,1,1,1,4,985,780,204,0,0,204,780,0.2081,0.5,,1.0,0.0,1.0
neuromorpho__B949_NeuronC_40x_Tile_Trace_RK.swc,0.4870898127555847,1,1,1,1,4,796,490,305,0,490,305,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__B988_NeuronC_40x_Tile_Trace_MK.swc,0.7884722352027893,1,1,1,1,5,1150,623,526,0,623,403,123,0.893,0.9338,,0.8676,1.0,1.0
neuromorpho__B_GFP_0001_final.swc,0.05325702577829361,0,0,0,0,18,525,0,524,0,0,524,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0002_final.swc,0.06206244230270386,0,0,0,0,4,1220,0,1219,0,0,1219,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0005_final.swc,0.07003806531429291,0,0,0,0,7,1241,0,1240,0,0,1240,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0009_final.swc,0.05638059973716736,0,0,0,0,8,1142,0,1141,0,0,1141,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0011_final.swc,0.055125366896390915,0,0,0,0,8,556,0,555,0,0,555,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0012_final.swc,0.05298362672328949,0,0,0,0,20,1237,0,1236,0,0,1236,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0014_final.swc,0.052860330790281296,0,0,0,0,10,1500,0,1499,0,0,1499,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0016_final.swc,0.05302497372031212,0,0,0,0,25,1186,0,1185,0,0,1185,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_GFP_0017_final.swc,0.05566127598285675,0,0,0,0,8,742,0,741,0,0,741,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0001_2final.swc,0.06743352115154266,0,0,0,0,6,1004,0,1003,0,0,1003,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0001_final.swc,0.06147300824522972,0,0,0,0,3,1073,0,1072,0,0,1072,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0001_final2.swc,0.05733479931950569,0,0,0,0,19,952,0,951,0,0,951,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0003_2final.swc,0.05236439034342766,0,0,0,0,15,1146,0,1145,0,0,1145,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0005_2final.swc,0.058652281761169434,0,0,0,0,7,1032,0,1031,0,0,1031,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0005_final.swc,0.054238226264715195,0,0,0,0,9,881,0,880,0,0,880,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0011_final.swc,0.05278530716896057,0,0,0,0,19,872,0,871,0,0,871,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0015_2final.swc,0.06387237459421158,0,0,0,0,3,537,0,536,0,0,536,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0016_2final.swc,0.054663367569446564,0,0,0,0,17,914,0,913,0,0,913,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0017_2final.swc,0.05321153998374939,0,0,0,0,10,1263,0,1262,0,0,1262,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0017_final.swc,0.054342981427907944,0,0,0,0,8,866,0,865,0,0,865,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0018_final.swc,0.05405460298061371,0,0,0,0,17,513,0,512,0,0,512,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0019_final.swc,0.052838169038295746,0,0,0,0,16,662,0,661,0,0,661,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0020_2final.swc,0.05533219128847122,0,0,0,0,8,886,0,885,0,0,885,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0021_final.swc,0.05331125482916832,0,0,0,0,12,1176,0,1175,0,0,1175,0,1.0,1.0,,1.0,,1.0
neuromorpho__B_RFP_0022_final.swc,0.052858419716358185,0,0,0,0,18,612,0,611,0,0,611,0,1.0,1.0,,1.0,,1.0
neuromorpho__C10-1.swc,0.8889334201812744,2,2,2,3,6,803,362,440,0,362,440,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-10.swc,0.4701230525970459,1,1,2,2,10,316,48,267,0,0,267,48,0.8481,0.5,,1.0,0.0,1.0
neuromorpho__C10-11.swc,0.8980318903923035,1,1,1,1,18,555,129,425,0,129,425,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-13.swc,0.828751266002655,1,1,1,1,7,552,231,320,0,231,320,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-14.swc,0.8957102298736572,1,1,1,1,6,687,284,402,0,284,306,96,0.8603,0.9322,,0.8644,1.0,1.0
neuromorpho__C10-15.swc,0.32424408197402954,0,0,1,1,7,860,454,405,0,0,405,454,0.4721,0.5,,1.0,0.0,1.0
neuromorpho__C10-17.swc,0.7571226358413696,1,1,1,1,4,364,185,178,0,185,178,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-19.swc,0.4292823076248169,0,2,2,2,8,373,27,345,0,0,372,0,0.9276,0.4812,,0.9623,0.0,1.0
neuromorpho__C10-20.swc,0.7896889448165894,1,1,1,1,6,269,34,234,0,0,268,0,0.8736,0.4661,,0.9323,0.0,1.0
neuromorpho__C10-21.swc,0.8708326816558838,1,1,1,1,6,341,132,208,0,132,208,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-22.swc,0.5650405883789062,1,1,1,2,8,409,119,289,0,3,405,0,0.7017,0.4121,,0.8242,0.0,1.0
neuromorpho__C10-24.swc,0.708652138710022,1,1,1,2,7,326,104,221,0,0,306,19,0.6227,0.3833,,0.7666,0.0,1.0
neuromorpho__C10-27.swc,0.3129095435142517,0,0,1,1,11,448,27,420,0,0,420,27,0.9397,0.5,,1.0,0.0,1.0
neuromorpho__C10-31.swc,0.8110401630401611,1,1,1,1,5,480,237,242,0,237,242,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__C10-4.swc,0.30719324946403503,0,0,1,1,5,456,161,294,0,0,455,0,0.6469,0.3925,,0.785,0.0,1.0
neuromorpho__C10-6.swc,0.2876449227333069,0,0,3,3,5,374,3,370,0,0,370,3,0.992,0.5,,1.0,0.0,1.0
neuromorpho__C10-9.swc,0.09371558576822281,0,0,0,0,5,186,66,119,0,0,185,0,0.6452,0.3914,,0.7829,0.0,1.0
neuromorpho__C1005-2KO-apical-2.swc,0.2091447412967682,0,0,0,1,2,57,56,0,0,0,22,34,0.0175,0.0,,,0.0,1.0
neuromorpho__C1005-2KO-whole-7.swc,0.6260731220245361,1,1,1,1,4,135,57,77,0,0,107,27,0.3778,0.2717,,0.5435,0.0,1.0
neuromorpho__C1005-2KO-whole-8.swc,0.5365104675292969,1,1,1,1,4,153,38,114,0,0,114,38,0.7516,0.5,,1.0,0.0,1.0
neuromorpho__C1042-whole-2.swc,0.17499879002571106,0,0,0,1,2,61,28,32,0,0,28,32,0.0164,0.0,,0.0,0.0,1.0
neuromorpho__C1044-whole4.swc,0.3529444932937622,0,1,1,1,4,76,32,43,0,0,75,0,0.5789,0.3644,,0.7288,0.0,1.0
neuromorpho__C1046-ap1-3.swc,0.6878980994224548,1,1,1,1,1,81,80,0,0,80,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__C1046-ap1-ba1.swc,0.09090260416269302,0,0,0,0,4,234,0,233,0,0,233,0,1.0,1.0,,1.0,,1.0
neuromorpho__C1054-whole-1-ap1.swc,0.6849420070648193,1,1,1,1,1,70,69,0,0,69,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__C1054-whole-3.swc,0.46002084016799927,1,1,1,1,1,50,49,0,0,0,0,49,0.02,0.0,,,0.0,1.0
neuromorpho__C1_3.swc,0.729254424571991,1,1,1,1,6,2570,1093,1356,120,1093,1476,0,0.9533,0.6525,0.0,0.9576,1.0,1.0
neuromorpho__C1_5.swc,0.7282951474189758,1,1,1,1,7,1810,823,864,122,823,864,122,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__C1q-Cell7-40x.swc,0.1254882514476776,0,0,0,0,13,805,0,804,0,0,804,0,1.0,1.0,,1.0,,1.0
neuromorpho__C3_3.swc,0.06517836451530457,0,0,0,0,6,663,231,375,56,0,662,0,0.5671,0.2411,0.0,0.7232,0.0,1.0
neuromorpho__C4_3.swc,0.7164021730422974,1,1,1,1,4,1226,317,279,629,0,1168,57,0.1819,0.1023,0.0,0.3068,0.0,1.0
neuromorpho__C4_4.swc,0.22771868109703064,0,0,0,1,6,1109,616,393,99,0,1035,73,0.2894,0.1494,0.0,0.4482,0.0,1.0
neuromorpho__C4_5.swc,0.6783475875854492,1,1,1,1,4,1574,779,663,131,0,1573,0,0.4219,0.1977,0.0,0.593,0.0,1.0
neuromorpho__C912-WT-ap1.swc,0.6641312837600708,1,1,1,1,1,86,85,0,0,85,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__C912-WT-basla-1.swc,0.17869536578655243,0,0,0,1,2,89,0,88,0,0,34,54,0.3933,0.5574,,0.5574,,1.0
neuromorpho__C912-WT-basla-3.swc,0.178684800863266,0,0,0,1,7,259,0,258,0,0,165,93,0.6409,0.7801,,0.7801,,1.0
neuromorpho__C916-WT-M8-123-3-2.swc,0.606007993221283,1,1,1,1,1,85,84,0,0,84,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__C916-WT-M8-123-3.swc,0.43915021419525146,0,1,1,1,1,95,94,0,0,0,0,94,0.0105,0.0,,,0.0,1.0
neuromorpho__C916-WT-M8-123-base-2.swc,0.19671595096588135,0,0,0,1,4,226,0,225,0,0,225,0,1.0,1.0,,1.0,,1.0
neuromorpho__C916-WT-M8-2.swc,0.48236197233200073,1,1,1,1,4,279,99,179,0,0,278,0,0.6452,0.3917,,0.7834,0.0,1.0
neuromorpho__C916-WT-ap1.swc,0.4621890187263489,1,1,1,1,1,66,65,0,0,0,0,65,0.0152,0.0,,,0.0,1.0
neuromorpho__C916-WT-ap2.swc,0.3680170774459839,0,1,1,1,1,62,61,0,0,0,61,0,0.0161,0.0,,,0.0,1.0
neuromorpho__C917DKO-M3-3.swc,0.5767452716827393,1,1,1,2,8,186,60,125,0,0,125,60,0.6774,0.5,,1.0,0.0,1.0
neuromorpho__C917DKO-M4-1.swc,0.36405104398727417,0,1,1,1,5,133,36,96,0,0,132,0,0.7293,0.4211,,0.8421,0.0,1.0
neuromorpho__C917DKO-M4-2.swc,0.42941582202911377,0,1,1,2,4,96,23,72,0,0,72,23,0.7604,0.5,,1.0,0.0,1.0
neuromorpho__C917DKO-M4-3.swc,0.44363486766815186,0,1,1,2,5,122,26,95,0,0,100,21,0.6148,0.3795,,0.759,0.0,1.0
neuromorpho__C917DKO-M6-2.swc,0.09396927803754807,0,0,0,0,4,134,52,81,0,0,133,0,0.6119,0.3785,,0.757,0.0,1.0
neuromorpho__C917DKO-M61.swc,0.11168073862791061,0,0,0,0,4,121,25,95,0,0,120,0,0.7934,0.4419,,0.8837,0.0,1.0
