file,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
neuromorpho__11223c3.swc,0.08036080360803607,0.3964739647396474,0.5231652316523165,3.0,0.5436654366543665,0.2718327183271833,0.0,0.0,0.08036080360803607,0.3964739647396474,0.5231652316523165,3.0,0.5436654366543665,0.2718327183271833,0.0,0.0,0.4833948339483395,0.5166051660516605,0.0,2.0,0.5026650266502666,0.25133251332513323,1.0,0.0,0.4833948339483395,0.5166051660516605,0.0,2.0,0.5026650266502666,0.25133251332513323,1.0,0.0,0.23206232062320623,0.5678556785567855,0.2000820008200082,3.0,0.10250102501025005,0.05125051250512502,0.0,0.0,0.23206232062320623,0.5678556785567855,0.2000820008200082,3.0,0.10250102501025005,0.05125051250512502,0.0,0.0,0.0,0.3165231652316523,0.6834768347683476,2.0,0.8642886428864288,0.4321443214432144,0.0,1.0,0.0,0.3165231652316523,0.6834768347683476,2.0,0.8642886428864288,0.4321443214432144,0.0,1.0,0.503280032800328,0.8642886428864288,0.2704544271769812,0.251640016400164,0.4321443214432144,0.1352272135884906,0.75,1.0,0.4330127018922193,0.75,1.0,0.4330127018922193,2.5,3.0,0.5,0.75,0.75,1.0,1.0,0.503280032800328,0.8642886428864288,0.2704544271769812,0.251640016400164,0.4321443214432144,0.1352272135884906,0.75,1.0,0.4330127018922193,0.75,1.0,0.4330127018922193,2.5,3.0,0.5,0.75,0.75,1.0,1.0,1.0,0.25133251332513323,0.23206232062320623,0.5166051660516605
neuromorpho__1124-1-Sec2-BSL1.swc,0.0,0.6469872185027389,0.3530127814972611,2.0,0.15337796713329271,0.07668898356664638,0.0,0.0,0.0,0.6469872185027389,0.3530127814972611,2.0,0.15337796713329271,0.07668898356664638,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.0,0.5702982349360926,0.4297017650639075,2.0,0.0,0.0,0.0,0.0,0.03834449178332318,0.15337796713329271,0.06641460795912309,0.019172245891661596,0.07668898356664638,0.03320730397956156,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.03834449178332318,0.15337796713329271,0.06641460795912309,0.019172245891661596,0.07668898356664638,0.03320730397956156,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4297017650639075,0.0,0.5702982349360926
neuromorpho__112A_1_R_WT.swc,0.0,0.524074074074074,0.4759259259259259,2.0,0.3925925925925926,0.19629629629629636,0.0,0.0,0.0,0.524074074074074,0.4759259259259259,2.0,0.3925925925925926,0.19629629629629636,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.3277777777777778,0.6722222222222223,2.0,0.0,0.0,0.0,0.0,0.09814814814814815,0.3925925925925926,0.1699975792613898,0.04907407407407409,0.19629629629629636,0.08499878963069493,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.09814814814814815,0.3925925925925926,0.1699975792613898,0.04907407407407409,0.19629629629629636,0.08499878963069493,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6722222222222223,0.0,0.3277777777777778
neuromorpho__112B_1_R_WT_2.swc,0.0,0.06818181818181818,0.9318181818181818,2.0,0.1363636363636364,0.06818181818181823,0.0,0.0,0.0,0.06818181818181818,0.9318181818181818,2.0,0.1363636363636364,0.06818181818181823,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.5340909090909092,2.0,0.8069782171627724,0.7670454545454546,1.0,0.4034891085813862,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.5340909090909092,2.0,0.8069782171627724,0.7670454545454546,1.0,0.4034891085813862,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0
neuromorpho__11302c2.swc,0.06375545851528384,0.4192139737991266,0.5170305676855895,3.0,0.12751091703056766,0.014847161572052348,0.0,1.0,0.06375545851528384,0.4192139737991266,0.5170305676855895,3.0,0.12751091703056766,0.014847161572052348,0.0,1.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.0,0.46812227074235807,0.5318777292576419,2.0,0.0,0.0,0.0,0.0,0.031877729257641915,0.12751091703056766,0.055213846704160706,0.003711790393013087,0.014847161572052348,0.006429009547744718,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,0.031877729257641915,0.12751091703056766,0.055213846704160706,0.003711790393013087,0.014847161572052348,0.006429009547744718,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,1.0,0.5318777292576419,0.0,0.46812227074235807
neuromorpho__113F_1_L_WT_1.swc,0.0,0.5233333333333333,0.4766666666666667,2.0,0.020000000000000018,0.010000000000000009,0.0,0.0,0.0,0.5233333333333333,0.4766666666666667,2.0,0.020000000000000018,0.010000000000000009,0.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.9333333333333333,0.4666666666666667,1.0,0.0,0.7050000000000001,0.9333333333333333,0.39548493439489363,0.35250000000000004,0.4666666666666667,0.19774246719744681,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,0.7050000000000001,0.9333333333333333,0.39548493439489363,0.35250000000000004,0.4666666666666667,0.19774246719744681,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.4666666666666667,0.0,0.5333333333333333
neuromorpho__115-04-23-L1.swc,0.0,0.978021978021978,0.02197802197802198,2.0,0.043956043956043994,0.02197802197802198,1.0,0.0,0.0,0.978021978021978,0.02197802197802198,2.0,0.043956043956043994,0.02197802197802198,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010989010989010999,0.043956043956043994,0.019033525357899768,0.005494505494505495,0.02197802197802198,0.009516762678949875,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,0.010989010989010999,0.043956043956043994,0.019033525357899768,0.005494505494505495,0.02197802197802198,0.009516762678949875,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__115-04-27-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11501-23-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11501-24-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11502-23-L1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11503-23R2.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11506-18-L1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11506-21-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11508-20-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11508-21-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11508-22-R1.swc,0.0,0.8440366972477065,0.1559633027522936,2.0,0.7522935779816514,0.1559633027522936,1.0,1.0,0.0,0.8440366972477065,0.1559633027522936,2.0,0.7522935779816514,0.1559633027522936,1.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7522935779816513,0.0,0.0,1.0,0.7522935779816513,0.7522935779816514,5.551115123125783e-17,0.0389908256880734,0.1559633027522936,0.06753409112080486,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,0.7522935779816513,0.7522935779816514,5.551115123125783e-17,0.0389908256880734,0.1559633027522936,0.06753409112080486,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.3761467889908257,0.6238532110091743
neuromorpho__11509-22-R1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11509-24-L1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__11511c1_final.swc,0.21488912354804646,0.7851108764519535,0.0,2.0,0.4297782470960929,0.0,0.0,1.0,0.0026399155227032735,0.48680042238648363,0.510559662090813,3.0,1.0263991552270326,0.510559662090813,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4530095036958817,0.5469904963041182,2.0,1.0939809926082367,0.5469904963041182,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4530095036958817,0.5469904963041182,2.0,1.0939809926082367,0.5469904963041182,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4530095036958817,0.5469904963041182,2.0,1.0939809926082367,0.5469904963041182,1.0,0.0,0.10744456177402323,0.4297782470960929,0.18609943998958106,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,1.0770855332629357,1.0939809926082367,0.02926379400327575,0.537882787750792,0.5469904963041182,0.01577501395489078,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0
neuromorpho__11713c2.swc,0.26472579553148273,0.45091401489505756,0.2843601895734597,3.0,0.7257955314827352,0.3628977657413676,0.0,1.0,0.26472579553148273,0.45091401489505756,0.2843601895734597,3.0,0.7257955314827352,0.3628977657413676,0.0,1.0,0.6472579553148273,0.3527420446851727,0.0,2.0,1.2945159106296547,0.6472579553148273,1.0,1.0,0.6472579553148273,0.3527420446851727,0.0,2.0,1.2945159106296547,0.6472579553148273,1.0,1.0,0.6472579553148273,0.3527420446851727,0.0,2.0,1.2945159106296547,0.6472579553148273,1.0,1.0,0.6472579553148273,0.3527420446851727,0.0,2.0,1.2945159106296547,0.6472579553148273,1.0,1.0,0.0,0.3527420446851727,0.6472579553148273,2.0,0.0,0.0,0.0,0.0,0.0,0.3527420446851727,0.6472579553148273,2.0,0.0,0.0,0.0,0.0,0.8287068381855112,1.2945159106296547,0.5318133941161237,0.4143534190927556,0.6472579553148273,0.26590669705806186,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,0.8287068381855112,1.2945159106296547,0.5318133941161237,0.4143534190927556,0.6472579553148273,0.26590669705806186,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,1.0,0.6472579553148273,0.0,0.3527420446851727
