file,cell_type_gt,held_out_F1,in_bottom,n_categories,categories
neuromorpho__Cell-12-2_2.swc,pyramidal,1.0,no,0,
neuromorpho__B1-F2-cell1.swc,interneuron,1.0,no,0,
neuromorpho__Cell-1_10.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-5-Ethanol-15.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__236-2a-40-AW.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__11508-20-R1.swc,pyramidal,1.0,no,0,
neuromorpho__10month-Arctic-45-N_2.swc,pyramidal,1.0,no,0,
neuromorpho__236-2-99LS.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__L2R5_01_-550.swc,interneuron,1.0,no,0,
neuromorpho__Cell-16-3.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt1a.swc,interneuron,1.0,no,0,
neuromorpho__het_6_44.swc,pyramidal,1.0,no,0,
neuromorpho__11502-23-L1.swc,pyramidal,1.0,no,0,
neuromorpho__115-04-25-L1.swc,pyramidal,1.0,no,0,
neuromorpho__G7-19.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__10month-wt-45-L-2_1.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__Cell-7-2_3.swc,pyramidal,1.0,no,0,
neuromorpho__omega-3.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-5_9.swc,pyramidal,1.0,no,0,
neuromorpho__11501-21-R1.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-6-Ethanol-20.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Cell-3-4_3.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-5_10.swc,pyramidal,1.0,no,0,
neuromorpho__60L4_06_-105.swc,interneuron,1.0,no,0,
neuromorpho__Cell-1-4_2.swc,pyramidal,1.0,no,0,
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-4-2_crop.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-7-5.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-3-2_6.swc,pyramidal,1.0,no,0,
neuromorpho__wt20x-16.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__Cell-13_3.swc,pyramidal,1.0,no,0,
neuromorpho__PRL_43.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-6-Ethanol-15.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__8N22DAT8-50717GFPwta-wt9a.swc,interneuron,1.0,no,0,
neuromorpho__7month-Arctic-13_3.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__11505-28-L1.swc,pyramidal,1.0,no,0,
neuromorpho__S1_37.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-4_13.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-1-5_1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-4-5_1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-7-4_1.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_04_-345.swc,interneuron,1.0,no,0,
neuromorpho__Cell-8_7.swc,pyramidal,1.0,no,0,
neuromorpho__het_4-3.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-9-3.swc,pyramidal,1.0,no,0,
neuromorpho__236-2-75LS.swc,pyramidal,1.0,no,0,
neuromorpho__MAM02_Neuron1_CA1_PN_D_Slide3_R1_C2.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Cell-2-4_3.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_08_-630.swc,interneuron,1.0,no,0,
neuromorpho__110E_2_L_Ngr2KO_1.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__L2R5_04_-510.swc,interneuron,1.0,no,0,
neuromorpho__Layer-6-Ethanol-22.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__236-1a-2-AW.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-5-Sucrose-15.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__L3R4_01_-315.swc,interneuron,1.0,no,0,
neuromorpho__Cell-8-3_1.swc,pyramidal,1.0,no,0,
neuromorpho__243-3-33VN.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Cell-8-4_1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-4-2_7.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-3_14.swc,pyramidal,1.0,no,0,
neuromorpho__jerry-14.swc,pyramidal,1.0,no,0,
neuromorpho__hippo284-1.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_06_-150.swc,interneuron,1.0,no,0,
neuromorpho__Cell-4-2_6.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-2-3-Ethanol-18.swc,pyramidal,1.0,no,0,
neuromorpho__L2R5_07_-345.swc,interneuron,1.0,no,0,
neuromorpho__het_8-2.swc,pyramidal,1.0,no,0,
neuromorpho__G7-6.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__Cell-5-3_2.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-10_6.swc,pyramidal,1.0,no,0,
neuromorpho__10month-wt-H364-2-5_1.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__jerry-10.swc,pyramidal,1.0,no,0,
neuromorpho__beta-13.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt14a.swc,interneuron,1.0,no,0,
neuromorpho__het_3-1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-6-2_4.swc,pyramidal,1.0,no,0,
neuromorpho__L2R5_02_-240.swc,interneuron,1.0,no,0,
neuromorpho__8N22DAT8-50717GFPwta-wt10a.swc,interneuron,1.0,no,0,
neuromorpho__242-3-5-AW.swc,pyramidal,1.0,no,0,
neuromorpho__11505-24-L1.swc,pyramidal,1.0,no,0,
neuromorpho__1-ENU2-veichle-neuron3_2.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__Cell-11-5.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt15a.swc,interneuron,1.0,no,0,
neuromorpho__110A_2_r_Ngr2KO_3.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Cell-13-4_1.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-2-3-Ethanol-2.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__Cell-11-2_3.swc,pyramidal,1.0,no,0,
neuromorpho__B1_slide3_5.swc,pyramidal,1.0,no,0,
neuromorpho__tom-8.swc,pyramidal,1.0,no,0,
neuromorpho__cIN-961104-1-4-nrn-ns-100331-V2-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__Cell-18_03.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-12_8.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-7_7.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-13-2.swc,pyramidal,1.0,no,0,
neuromorpho__wt20x-10.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__het_6-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex163-3.swc,pyramidal,1.0,no,0,
neuromorpho__beta-14.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_03_-660.swc,interneuron,1.0,no,0,
neuromorpho__Cell-3_10.swc,pyramidal,1.0,no,0,
neuromorpho__1115-07-22-R1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-8-2_1.swc,pyramidal,1.0,no,0,
neuromorpho__60L4_05_-180.swc,interneuron,1.0,no,0,
neuromorpho__7month-Arctic-C5aR1-KO-24_4.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Layer-2-3-Sucrose-6.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__L1R4_06_-615.swc,interneuron,1.0,no,0,
neuromorpho__aIN-390-nrn-ns-120508-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__omega-16.swc,pyramidal,1.0,no,0,
neuromorpho__10month-C5aR1-KO-52280-L-2_2.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__8N22DAT8-50717GFPwta-wt5a.swc,interneuron,1.0,no,0,
neuromorpho__8N22DAT8-50717GFPwta-wt4a.swc,interneuron,1.0,no,0,
neuromorpho__Cell-11-4_1.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-8_03.swc,pyramidal,1.0,no,0,
neuromorpho__Gunnersen_A15b4slice4LHS.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-11-3_2.swc,pyramidal,1.0,no,0,
neuromorpho__Green_8weeks_Neuron5.swc,pyramidal,1.0,no,0,
neuromorpho__WT3-neuron2.swc,pyramidal,1.0,no,0,
neuromorpho__cortex104-4.swc,pyramidal,1.0,no,0,
neuromorpho__PDE1c_vGluT2-ctrl_IN10.swc,interneuron,1.0,no,0,
neuromorpho__hippo-195-5.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-1-2_6.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_06_-730.swc,interneuron,1.0,no,0,
neuromorpho__1115-07-23-R1.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_03_-510.swc,interneuron,1.0,no,0,
neuromorpho__C992-whole-2.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Cell-16_5.swc,pyramidal,1.0,no,0,
neuromorpho__60L4_03_-330.swc,interneuron,1.0,no,0,
neuromorpho__10month-Arctic-72144-R-3_2.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-5-2_5.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-6_10.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-8_4.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-3-2_7.swc,pyramidal,1.0,no,0,
neuromorpho__11509-22-L1.swc,pyramidal,1.0,no,0,
neuromorpho__omega-1.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_07_-240.swc,interneuron,1.0,no,0,
neuromorpho__jerry-17.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-10-3.swc,pyramidal,1.0,no,0,
neuromorpho__11510-23-R1.swc,pyramidal,1.0,no,0,
neuromorpho__cortex102-5.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-4-4_2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-521-7.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-1436-nrn-ns-100901-transl-invX-scaled-straightened.swc,interneuron,1.0,no,3,APICAL_MISSED|APICAL_UNDERPREDICTED|TRUNCATED_APICAL
neuromorpho__jerry-9.swc,pyramidal,1.0,no,0,
neuromorpho__omega-8.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-1-4_1.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1148-1new.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_02_-390.swc,interneuron,1.0,no,0,
neuromorpho__L1R4_05_-390.swc,interneuron,1.0,no,0,
neuromorpho__hippo412-4.swc,pyramidal,1.0,no,0,
neuromorpho__8N22DAT8-50717GFPwta-wt7a.swc,interneuron,1.0,no,0,
neuromorpho__tom-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-104-5.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_08_-615.swc,interneuron,1.0,no,0,
neuromorpho__Cell-1_13.swc,pyramidal,1.0,no,0,
neuromorpho__omega-15.swc,pyramidal,1.0,no,0,
neuromorpho__hippo223-2.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_03_-345.swc,interneuron,1.0,no,0,
neuromorpho__alpha-13.swc,pyramidal,1.0,no,0,
neuromorpho__hippo284-4.swc,pyramidal,1.0,no,0,
neuromorpho__tom-10.swc,pyramidal,1.0,no,0,
neuromorpho__beta-9.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-172-1.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-1438-nrn-ns-100826-transl-invX-scaled-straightened.swc,interneuron,1.0,no,4,APICAL_MISSED|APICAL_UNDERPREDICTED|AXON_DENDRITE_CONFUSION|TRUNCATED_APICAL
neuromorpho__hippo370-2.swc,pyramidal,1.0,no,0,
neuromorpho__115-04-23-R1.swc,pyramidal,1.0,no,0,
neuromorpho__Layer-6-Ethanol-23.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__hippo-557-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-516-6.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-4_12.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-10-3_2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo285-5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-519-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-117-1.swc,pyramidal,1.0,no,0,
neuromorpho__cortex285-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1159-2new.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1148-2new.swc,pyramidal,1.0,no,0,
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-3.swc,interneuron,1.0,no,0,
neuromorpho__Cell-4_10.swc,pyramidal,1.0,no,0,
neuromorpho__cIN-1356-nrn-ns-111206-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__hippo-516-8.swc,pyramidal,1.0,no,0,
neuromorpho__het_1-2_21.swc,pyramidal,1.0,no,0,
neuromorpho__sigma.swc,pyramidal,1.0,no,0,
neuromorpho__beta-19.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-000516-nrn-ns-100624-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__hippo-218-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo285-6.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-7_6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-858-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex303-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-225-2.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-1137-nrn-ns-101028-transl-invX-scaled-straightened.swc,interneuron,1.0,no,3,APICAL_MISSED|APICAL_UNDERPREDICTED|TRUNCATED_APICAL
neuromorpho__Cell-17_5.swc,pyramidal,1.0,no,0,
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-4.swc,interneuron,1.0,no,0,
neuromorpho__Green_19weeks_Neuron6.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-000512-nrn-ns-100412-V2-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__hippo-521-4.swc,pyramidal,1.0,no,0,
neuromorpho__242-1-4VN.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__cortex99-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex156-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo284-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1150-5new.swc,pyramidal,1.0,no,0,
neuromorpho__236-2-94LS.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__cortex412-1.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-560-5.swc,pyramidal,1.0,no,0,
neuromorpho__70R3_07_-255.swc,interneuron,1.0,no,0,
neuromorpho__hippo-225-5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-539-2.swc,pyramidal,1.0,no,0,
neuromorpho__cortex367-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex285-4.swc,pyramidal,1.0,no,0,
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-12.swc,interneuron,1.0,no,0,
neuromorpho__cortex-456-5.swc,pyramidal,1.0,no,0,
neuromorpho__beta-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex117-5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-557-7.swc,pyramidal,1.0,no,0,
neuromorpho__aIN-000307-1-1-nrn-ns-120504-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__L3R4_02_-060.swc,interneuron,1.0,no,0,
neuromorpho__wt20x-19.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__hippo367-7.swc,pyramidal,1.0,no,0,
neuromorpho__L1R4_05_-420.swc,interneuron,1.0,no,0,
neuromorpho__traced-WT-Female-cortex-152-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-172-3.swc,pyramidal,1.0,no,0,
neuromorpho__hdINE-208-1-2-nrn-ns-120110-transl-invX-scaled-straightened.swc,interneuron,1.0,no,4,APICAL_MISSED|APICAL_UNDERPREDICTED|APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__hippo-1150-3new.swc,pyramidal,1.0,no,0,
neuromorpho__beta-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex102-2.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-8-2_3.swc,pyramidal,1.0,no,0,
neuromorpho__sigma-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-570-2.swc,pyramidal,1.0,no,0,
neuromorpho__beta-8.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-516-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-130-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-163-4.swc,pyramidal,1.0,no,0,
neuromorpho__dIN-446-nrn-ns-100408-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__tom-11.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt11a.swc,interneuron,1.0,no,0,
neuromorpho__hippo-1159-1new.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-570-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex401-5.swc,pyramidal,1.0,no,0,
neuromorpho__C916-WT-M8-123-3.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__ko20x-16.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__cortex303-1.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-124-4c.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt18a.swc,interneuron,1.0,no,0,
neuromorpho__hippo-130-1.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-104-2.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt7a.swc,interneuron,1.0,no,0,
neuromorpho__hippo-158-2.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt14a.swc,interneuron,1.0,no,0,
neuromorpho__Red_8weeks_Neuron1addl.swc,pyramidal,1.0,no,0,
neuromorpho__cortex286-1.swc,pyramidal,1.0,no,0,
neuromorpho__hdINE-229-1-1-nrn-ns-111215-transl-invX-scaled-straightened.swc,interneuron,1.0,no,4,APICAL_MISSED|APICAL_UNDERPREDICTED|APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__het_11_45.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-3_9.swc,pyramidal,1.0,no,0,
neuromorpho__cortex286-5.swc,pyramidal,1.0,no,0,
neuromorpho__sigma-5.swc,pyramidal,1.0,no,0,
neuromorpho__Red_8weeks_Neuron3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex412-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1155-1new.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-516-1.swc,pyramidal,1.0,no,0,
neuromorpho__C922-whole3.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__cortex368-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo367-5.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt1a.swc,interneuron,1.0,no,0,
neuromorpho__hippo401-7.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-163-1.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-519-8.swc,pyramidal,1.0,no,0,
neuromorpho__hippo303-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-1159-1.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-124-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-531-1.swc,pyramidal,1.0,no,0,
neuromorpho__cortex156-1.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-156-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-229-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex169-1.swc,pyramidal,1.0,no,0,
neuromorpho__cortex361-7.swc,pyramidal,1.0,no,0,
neuromorpho__cortex223-5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-156-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex417-7.swc,pyramidal,1.0,no,0,
neuromorpho__cIN-1294-nrn-ns-111209-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__Cell-4-3_2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-130-5.swc,pyramidal,1.0,no,0,
neuromorpho__cortex156-6.swc,pyramidal,1.0,no,0,
neuromorpho__alpha-17.swc,pyramidal,1.0,no,0,
neuromorpho__hdINE-107-2-1-nrn-ns-120110-transl-invX-scaled-straightened.swc,interneuron,1.0,no,4,APICAL_MISSED|APICAL_UNDERPREDICTED|APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__cortex157-7.swc,pyramidal,1.0,no,0,
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt26a.swc,interneuron,1.0,no,0,
neuromorpho__hippo-1155-2new.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-537-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo303-2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-519-7.swc,pyramidal,1.0,no,0,
neuromorpho__C1046-ap1-3.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__cortex285-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-168-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex102-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex370-2.swc,pyramidal,1.0,no,0,
neuromorpho__cortex117-7.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-420-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-1150-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex368-5.swc,pyramidal,1.0,no,0,
neuromorpho__cortex305-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-420-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-130-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-531-8.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-134-5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-102-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-560-3.swc,pyramidal,1.0,no,0,
neuromorpho__Red_8weeks_Neuron4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex134-3.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-147-8a.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-1159-7.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-168-3.swc,pyramidal,1.0,no,0,
neuromorpho__cortex195-6.swc,pyramidal,1.0,no,0,
neuromorpho__Red_6weeks_Neuron4_addl.swc,pyramidal,1.0,no,0,
neuromorpho__cortex157-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo361-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-1159-8.swc,pyramidal,1.0,no,0,
neuromorpho__beta.swc,pyramidal,1.0,no,0,
neuromorpho__Red_4weeks_Neuron12_addl.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-519-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-1150-7new.swc,pyramidal,1.0,no,0,
neuromorpho__cortex168-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-195-4.swc,pyramidal,1.0,no,0,
neuromorpho__hippo370-5.swc,pyramidal,1.0,no,0,
neuromorpho__C916-WT-ap1.swc,pyramidal,1.0,no,2,APICAL_INVERTED|TRUNCATED_APICAL
neuromorpho__hippo-195-8.swc,pyramidal,1.0,no,0,
neuromorpho__hippo412-2.swc,pyramidal,1.0,no,0,
neuromorpho__cortex172-8.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-521-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-557-4.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-153-7.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-531-7.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-519-1.swc,pyramidal,1.0,no,0,
neuromorpho__C1046-whole-4-ap-1.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__Green_4weeks_Neuron8.swc,pyramidal,1.0,no,0,
neuromorpho__KO1-Neuron2.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-157-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-421-6.swc,pyramidal,1.0,no,0,
neuromorpho__cortex303-4.swc,pyramidal,1.0,no,0,
neuromorpho__ko20x-13.swc,pyramidal,1.0,no,1,TRUNCATED_APICAL
neuromorpho__hippo-456-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex218-6.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-Female-cortex-122-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo286-6.swc,pyramidal,1.0,no,0,
neuromorpho__hippo305-5.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-124-4a.swc,pyramidal,1.0,no,0,
neuromorpho__hippo401-3.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-Female-cortex-122-7.swc,pyramidal,1.0,no,0,
neuromorpho__hdINE-220-1-2-nrn-ns-120118-transl-invX-scaled-straightened.swc,interneuron,1.0,no,3,APICAL_MISSED|APICAL_UNDERPREDICTED|TRUNCATED_APICAL
neuromorpho__hippo-570-7.swc,pyramidal,1.0,no,0,
neuromorpho__dlc-349-nrn-ns-120403-transl-invX-scaled-straightened.swc,interneuron,1.0,no,0,
neuromorpho__hippo-116-5.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-1148-1.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-Female-cortex-146-1c.swc,pyramidal,1.0,no,0,
neuromorpho__alpha-3.swc,pyramidal,1.0,no,0,
neuromorpho__hippo-102-6.swc,pyramidal,1.0,no,0,
neuromorpho__Red_7-5week_Neuron5.swc,pyramidal,1.0,no,0,
neuromorpho__hippo285-3.swc,pyramidal,1.0,no,0,
neuromorpho__C1054-whole-3.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__cortex170-6.swc,pyramidal,1.0,no,0,
neuromorpho__236-2-79LS.swc,pyramidal,1.0,no,1,APICAL_INVERTED
neuromorpho__hippo-858-8.swc,pyramidal,1.0,no,0,
neuromorpho__Cell-6-2_2.swc,pyramidal,1.0,no,0,
neuromorpho__cortex417-5.swc,pyramidal,1.0,no,0,
neuromorpho__cortex417-2.swc,pyramidal,1.0,no,0,
neuromorpho__sigma-4.swc,pyramidal,1.0,no,0,
neuromorpho__cortex-858-7.swc,pyramidal,1.0,no,0,
neuromorpho__traced-WT-male-cortex-147-10.swc,pyramidal,1.0,no,0,
neuromorpho__SST2A-GFP-SST-VGLUT2-cell-15.swc,interneuron,1.0,no,0,
neuromorpho__cortex367-5.swc,pyramidal,1.0,no,0,
