file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
hpf_ca1__202217_021_edited.swc,22279,pyramidal,0.99676,20248,767,1263,0,0,0.0,0.0,0.00230166,0.0,0.0,0.0,0.0,0.0,0.397194,0.238939,0.3,0.3,0.3,0.3,0.3,0.857758,0.857758,0.857758,0.859644,0.862247,0.347464,0.3,0.931648,0.985969,0.987703,0.0,0.836408,0.3,0.194774,281,0.555472,0.3,0.3,0.622776,0.644128,173.0,9146.69,4302.32,-887.517,1609.72,6135.66,3090.09,199.97,3.33351,39.7748,188.46,213.67,460.68,-181.195,104.28,377.73,585.66,0.9153873776820182,0.03424903492234491,0.05036358739563695,3.0,0.013017326510458747,0.006329113924050639,0.0,0.0,0.9153873776820182,0.03424903492234491,0.05036358739563695,3.0,0.013017326510458747,0.006329113924050639,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.9088787144267888,0.03442858425352366,0.05669270131968759,3.0,0.0,0.0,0.0,0.0,0.003254331627614687,0.013017326510458747,0.005636667723706957,0.0015822784810126597,0.006329113924050639,0.0027405867208368335,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.003254331627614687,0.013017326510458747,0.005636667723706957,0.0015822784810126597,0.006329113924050639,0.0027405867208368335,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05669270131968759,0.9088787144267888,0.03442858425352366
hpf_ca1__202217_023_edited.swc,16882,pyramidal,0.997621,13568,1151,2162,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498281,0.311462,0.3,0.3,0.3,0.3,0.3,0.711586,0.711586,0.711586,0.711586,0.711586,0.38286,0.3,0.880675,0.960816,0.987703,0.0390964,0.97615,0.982145,0.00878816,312,0.662924,0.3,0.3,0.467949,0.477564,120.8,9098.52,1946.58,180.638,467.724,1995.57,3221.28,258.58,33.1233,46.926,245.78,288.11,388.9,-141.041,91.1182,256.17,565.09,0.8351400983354067,0.08068242402701262,0.08417747763758071,3.0,0.08779100764172737,0.043895503820863685,0.0,0.0,0.8351400983354067,0.08068242402701262,0.08417747763758071,3.0,0.08779100764172737,0.043895503820863685,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.8037438540370831,0.06818316450447248,0.1280729814584444,3.0,0.0,0.0,0.0,0.0,0.021947751910431842,0.08779100764172737,0.03801462142078484,0.010973875955215921,0.043895503820863685,0.01900731071039242,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.021947751910431842,0.08779100764172737,0.03801462142078484,0.010973875955215921,0.043895503820863685,0.01900731071039242,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1280729814584444,0.8037438540370831,0.06818316450447248
hpf_ca1__202219_003_edited.swc,16614,pyramidal,0.99757,14114,904,1595,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514219,0.319044,0.3,0.3,0.3,0.3,0.3,0.689238,0.689238,0.689238,0.689238,0.689238,0.433835,0.3,0.807142,0.979335,0.987703,0.0121681,0.961608,0.982145,0.030094,290,0.686332,0.3,0.3,0.437931,0.455172,140.7,8963.37,1617.47,13.5298,299.001,2184.1,2389.79,241.97,27.7633,43.6489,178.01,311.75,448.72,-135.921,91.2437,276.63,351.82,0.8394028772647927,0.06651417564557877,0.09408294708962861,3.0,0.02419791729368559,0.0019262023716366677,0.0,0.0,0.8394028772647927,0.06651417564557877,0.09408294708962861,3.0,0.02419791729368559,0.0019262023716366677,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.8495756335399988,0.05441521699873593,0.09600914946126528,3.0,0.0,0.0,0.0,0.0,0.006049479323421397,0.02419791729368559,0.010478005547503257,0.00048155059290916694,0.0019262023716366677,0.0008340700933335942,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.006049479323421397,0.02419791729368559,0.010478005547503257,0.00048155059290916694,0.0019262023716366677,0.0008340700933335942,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.09600914946126528,0.8495756335399988,0.05441521699873593
hpf_ca1__202219_004_edited.swc,25888,pyramidal,0.996075,24160,1727,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397685,0.240522,0.3,0.3,0.3,0.3,0.3,0.857656,0.857656,0.860244,0.860244,0.860244,0.383007,0.3,0.880464,0.602679,0.3,0.577881,0.0,0.0,0.0,763,0.403429,0.3,0.3,0.849279,0.853211,85.8,8917.53,4168.4,-635.347,1432.91,5153.33,4111.86,548.17,-135.533,140.163,271.47,698.83,0.0,0.0,0.0,0.0,0.0,0.9352184494147642,0.02468420442693244,0.0400973461583034,3.0,0.08405763510642411,0.0400973461583034,1.0,0.0,0.9352184494147642,0.02468420442693244,0.0400973461583034,3.0,0.08405763510642411,0.0400973461583034,1.0,0.0,0.9332869780198555,0.06671302198014448,0.0,2.0,0.0,0.0,0.0,0.0,0.9332869780198555,0.06671302198014448,0.0,2.0,0.0,0.0,0.0,0.0,0.9332869780198555,0.03414841426198478,0.032564607718159694,3.0,0.06512921543631939,0.032564607718159694,1.0,0.0,0.9332869780198555,0.03414841426198478,0.032564607718159694,3.0,0.06512921543631939,0.032564607718159694,1.0,0.0,0.9332869780198555,0.06671302198014448,0.0,2.0,0.0,0.0,0.0,0.0,0.9332869780198555,0.06671302198014448,0.0,2.0,0.0,0.0,0.0,0.0,0.037296712635685875,0.08405763510642411,0.03789235288722358,0.018165488469115774,0.0400973461583034,0.018359677008938105,0.5,1.0,0.5,1.0,1.0,0.0,2.5,3.0,0.5,0.5,1.0,1.0,0.0,0.037296712635685875,0.08405763510642411,0.03789235288722358,0.018165488469115774,0.0400973461583034,0.018359677008938105,0.5,1.0,0.5,1.0,1.0,0.0,2.5,3.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.9332869780198555,0.06671302198014448
hpf_ca1__202219_006_edited.swc,63317,pyramidal,0.997544,58044,1911,3361,0,0,0.0,0.0,0.000252023,0.0,0.0,0.0,0.0,0.0,0.361974,0.192569,0.3,0.3,0.3,0.3,0.3,0.902491,0.90636,0.915394,0.915852,0.916563,0.315624,0.3,0.9775,0.907453,0.3,0.116693,0.852087,0.59678,0.297233,1128,0.467851,0.3,0.3,0.772163,0.776596,139.3,8898.9,5146.08,-1161.93,1414.03,7138.84,5167.39,166.57,-6.42447,34.1456,233.53,325.33,561.99,-142.056,122.434,284.73,608.93,0.9450691768273423,0.03624676227177964,0.018684060900878135,3.0,0.06879777623349548,0.03439888811674774,0.0,0.0,0.9450691768273423,0.03624676227177964,0.018684060900878135,3.0,0.06879777623349548,0.03439888811674774,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.9167351064501864,0.030181944532187758,0.05308294901762588,3.0,0.0,0.0,0.0,0.0,0.01719944405837387,0.06879777623349548,0.029790310971042188,0.008599722029186935,0.03439888811674774,0.014895155485521094,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.01719944405837387,0.06879777623349548,0.029790310971042188,0.008599722029186935,0.03439888811674774,0.014895155485521094,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05308294901762588,0.9167351064501864,0.030181944532187758
hpf_ca1__202219_007_edited.swc,25135,pyramidal,0.988195,24193,941,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560659,0.335987,0.3,0.3,0.3,0.3,0.3,0.624269,0.624269,0.624269,0.624269,0.624269,0.54403,0.3,0.648576,0.987703,0.987703,0.0,0.0,0.0,0.0,728,0.621042,0.3,0.3,0.537088,0.542582,96.3,8798.94,1809.89,-169.637,283.877,2035.35,1522.45,176.57,13.668,32.8289,143.85,282.2,0.0,0.0,0.0,0.0,0.0,0.9329195512055383,0.032386408848571656,0.03469403994589003,3.0,0.06938807989178006,0.03469403994589003,1.0,0.0,0.9329195512055383,0.032386408848571656,0.03469403994589003,3.0,0.06938807989178006,0.03469403994589003,1.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.9625606747831622,0.03743932521683775,0.0,2.0,0.0,0.0,0.0,0.0,0.017347019972945014,0.06938807989178006,0.03004591995305286,0.008673509986472507,0.03469403994589003,0.01502295997652643,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.017347019972945014,0.06938807989178006,0.03004591995305286,0.008673509986472507,0.03469403994589003,0.01502295997652643,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,1.0,0.0,0.9625606747831622,0.03743932521683775
hpf_ca1__202219_014_edited.swc,5330,pyramidal,0.98917,4778,551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640641,0.346448,0.3,0.3,0.3,0.3,0.3,0.508443,0.508443,0.508443,0.508443,0.508443,0.600543,0.3,0.567183,0.987703,0.987703,0.0,0.0,0.0,0.0,144,0.764005,0.3,0.3,0.340278,0.347222,100.9,9007.84,641.04,-118.575,133.359,914.54,1172.83,154.49,-0.359456,35.3743,213.97,176.01,0.0,0.0,0.0,0.0,0.0,0.8044661287295928,0.16194407956464626,0.03358979170576093,3.0,0.18427472321261026,0.03358979170576093,1.0,0.0,0.8044661287295928,0.16194407956464626,0.03358979170576093,3.0,0.18427472321261026,0.03358979170576093,1.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.8966034903358979,0.10339650966410208,0.0,2.0,0.0,0.0,0.0,0.0,0.046068680803152566,0.18427472321261026,0.07979329578873323,0.008397447926440232,0.03358979170576093,0.0145448064625084,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.046068680803152566,0.18427472321261026,0.07979329578873323,0.008397447926440232,0.03358979170576093,0.0145448064625084,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,1.0,0.0,0.8966034903358979,0.10339650966410208
hpf_ca1__202219_029_edited.swc,46427,pyramidal,0.997256,43356,1120,1950,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350768,0.177404,0.3,0.3,0.3,0.3,0.3,0.922954,0.92317,0.929653,0.929653,0.929761,0.311548,0.3,0.98337,0.987703,0.987703,0.0,0.85661,0.3,0.269744,745,0.397737,0.3,0.3,0.863087,0.868456,161.6,8845.88,3522.15,-2304.56,695.73,5752.12,4906.36,206.02,11.0402,35.7081,209.47,248.01,425.86,-78.2725,78.2324,368.91,515.85,0.9481540516090122,0.030737086977124888,0.021108861413862923,3.0,0.04178692973764707,0.0208934648688235,0.0,0.0,0.9481540516090122,0.030737086977124888,0.021108861413862923,3.0,0.04178692973764707,0.0208934648688235,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.9338732606728988,0.024124413044414768,0.04200232628268642,3.0,0.0,0.0,0.0,0.0,0.010446732434411767,0.04178692973764707,0.018094271349478882,0.005223366217205875,0.0208934648688235,0.009047135674739427,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.010446732434411767,0.04178692973764707,0.018094271349478882,0.005223366217205875,0.0208934648688235,0.009047135674739427,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04200232628268642,0.9338732606728988,0.024124413044414768
hpf_ca1__202219_032_edited.swc,30040,pyramidal,0.991608,28046,1993,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573414,0.338847,0.3,0.3,0.3,0.3,0.3,0.605659,0.605659,0.605659,0.605659,0.605659,0.546852,0.3,0.644513,0.946986,0.987703,0.0592072,0.0,0.0,0.0,935,0.627857,0.3,0.3,0.524064,0.530481,74.0,8957.41,2484.46,-191.672,291.525,2432.74,1411.54,410.34,0.857421,83.4142,443.32,490.03,0.0,0.0,0.0,0.0,0.0,0.9327873764106661,0.03255767502247079,0.034654948566863075,3.0,0.06930989713372615,0.034654948566863075,1.0,0.0,0.9327873764106661,0.03255767502247079,0.034654948566863075,3.0,0.06930989713372615,0.034654948566863075,1.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.9336529178734312,0.0663470821265688,0.0,2.0,0.0,0.0,0.0,0.0,0.017327474283431538,0.06930989713372615,0.03001206582574655,0.008663737141715769,0.034654948566863075,0.015006032912873274,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.017327474283431538,0.06930989713372615,0.03001206582574655,0.008663737141715769,0.034654948566863075,0.015006032912873274,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,1.0,0.0,0.9336529178734312,0.0663470821265688
hpf_ca1__202219_041_edited.swc,33018,pyramidal,0.996024,32212,805,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361569,0.197045,0.3,0.3,0.3,0.3,0.3,0.911049,0.911049,0.911049,0.911049,0.911049,0.347247,0.3,0.931889,0.933883,0.987703,0.0782609,0.0,0.0,0.0,1040,0.357466,0.3,0.3,0.919231,0.921154,78.1,8956.4,5374.16,-1509.76,1579.27,7142.3,5305.11,311.69,-119.97,76.4722,205.19,320.41,0.0,0.0,0.0,0.0,0.0,0.957597601235727,0.023230457037283825,0.019171941726989127,3.0,0.038343883453978295,0.019171941726989127,1.0,0.0,0.957597601235727,0.023230457037283825,0.019171941726989127,3.0,0.038343883453978295,0.019171941726989127,1.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.9756186207105431,0.024381379289456946,0.0,2.0,0.0,0.0,0.0,0.0,0.009585970863494574,0.038343883453978295,0.016603388575447506,0.004792985431747282,0.019171941726989127,0.008301694287723744,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.009585970863494574,0.038343883453978295,0.016603388575447506,0.004792985431747282,0.019171941726989127,0.008301694287723744,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,1.0,0.0,0.9756186207105431,0.024381379289456946
hpf_ca1__202225_004_edited.swc,44311,pyramidal,0.997377,39328,2292,2690,0,0,0.0,0.0,0.00431913,0.0,0.0,0.0,0.0,0.0,0.376056,0.214805,0.3,0.3,0.3,0.3,0.3,0.888583,0.888583,0.888583,0.888583,0.888583,0.305191,0.3,0.992524,0.973687,0.957428,0.0117801,0.902664,0.3,0.116357,605,0.562494,0.3,0.3,0.613223,0.618182,177.6,9697.16,4194.25,-2808.6,995.189,6042.83,4327.81,204.54,26.8684,37.3537,188.52,395.5,669.76,-365.269,189.741,406.76,544.3,0.9127962085308057,0.04962762356127285,0.03757616790792146,3.0,0.05046264951478221,0.023132475739110814,0.0,0.0,0.9127962085308057,0.04962762356127285,0.03757616790792146,3.0,0.05046264951478221,0.023132475739110814,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.8875648837734146,0.05172647257955315,0.060708643647032275,3.0,0.0,0.0,0.0,0.0,0.012615662378695552,0.05046264951478221,0.021850968211035934,0.0057831189347777034,0.023132475739110814,0.010016655821248586,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.012615662378695552,0.05046264951478221,0.021850968211035934,0.0057831189347777034,0.023132475739110814,0.010016655821248586,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.060708643647032275,0.8875648837734146,0.05172647257955315
hpf_ca1__202225_007_edited.swc,21347,pyramidal,0.85789,17270,1947,2129,0,0,0.099733,0.099733,0.0142801,0.0,-0.099733,0.099733,0.099733,0.0,0.723964,0.329108,0.3,0.3,0.3,0.3,0.987703,0.373027,0.374291,0.374291,0.374291,0.451867,0.713232,0.3,0.404864,0.875197,0.3,0.13662,0.672581,0.3,0.343823,719,0.784686,0.3,0.3,0.282337,0.30459,77.0,9290.59,523.44,-9.71728,82.8076,822.5,837.08,298.72,1.43648,54.5219,541.44,341.54,264.63,-50.6215,55.8903,654.8,275.43,0.8254473906118243,0.11238639557762578,0.062166213810549986,3.0,0.07514288391267691,0.03757144195633842,0.0,0.0,0.8254473906118243,0.11238639557762578,0.062166213810549986,3.0,0.07514288391267691,0.03757144195633842,0.0,0.0,0.8090508760423498,0.19094912395765015,0.0,2.0,0.19947531153377684,0.09973765576688841,1.0,0.0,0.8090508760423498,0.19094912395765015,0.0,2.0,0.19947531153377684,0.09973765576688841,1.0,0.0,0.8090508760423498,0.19094912395765015,0.0,2.0,0.19947531153377684,0.09973765576688841,1.0,0.0,0.8090508760423498,0.19094912395765015,0.0,2.0,0.19947531153377684,0.09973765576688841,1.0,0.0,0.8090508760423498,0.06118242293638152,0.1297667010212686,3.0,0.06005809050876041,0.0300290452543802,0.0,0.0,0.8090508760423498,0.06118242293638152,0.1297667010212686,3.0,0.06005809050876041,0.0300290452543802,0.0,0.0,0.13353789937224775,0.19947531153377684,0.06615274897208899,0.06676894968612386,0.09973765576688841,0.033076374486044495,0.5,1.0,0.5,1.0,1.0,0.0,2.5,3.0,0.5,0.5,1.0,1.0,0.0,0.13353789937224775,0.19947531153377684,0.06615274897208899,0.06676894968612386,0.09973765576688841,0.033076374486044495,0.5,1.0,0.5,1.0,1.0,0.0,2.5,3.0,0.5,0.5,1.0,1.0,0.0,1.0,0.09973765576688841,0.8090508760423498,0.09121146819076173
