seed,file,cell_type,baseline_method,metric,v12_value,baseline_value,diff
123,hpf_ca1__202664_004_edited.swc,pyramidal,lmeasure_rf,accuracy,0.99996600,1.00000000,-0.00003400
123,hpf_ca1__202664_011_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202666_007_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202666_021_edited.swc,pyramidal,lmeasure_rf,accuracy,0.99992900,0.99990000,0.00002900
123,hpf_ca1__202666_023_edited.swc,pyramidal,lmeasure_rf,accuracy,0.96457300,0.99830000,-0.03372700
123,hpf_ca1__202668_001_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202668_019_edited.swc,pyramidal,lmeasure_rf,accuracy,0.97134100,0.97130000,0.00004100
123,hpf_ca1__202669_011_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202669_013_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202669_014_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202671_012_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202674_001_edited.swc,pyramidal,lmeasure_rf,accuracy,0.95870500,0.95870000,0.00000500
123,hpf_ca1__202674_003_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202674_006_edited.swc,pyramidal,lmeasure_rf,accuracy,0.96208000,0.96210000,-0.00002000
123,hpf_ca1__202674_035_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202674_041_edited.swc,pyramidal,lmeasure_rf,accuracy,0.32508600,0.32510000,-0.00001400
123,hpf_ca1__202679_004_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202679_020_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202679_023_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202679_024_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202679_026_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202680_001_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202680_003_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202680_006_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202680_011_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202680_012_edited.swc,pyramidal,lmeasure_rf,accuracy,0.99999000,1.00000000,-0.00001000
123,hpf_ca1__202680_030_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202681_016_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202682_015_edited.swc,pyramidal,lmeasure_rf,accuracy,0.90000800,0.90000000,0.00000800
123,hpf_ca1__202682_017_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202803_002_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202807_022_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202807_028_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202809_005_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_049_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_057_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_061_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_066_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_095_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_099_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202829_121_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__202831_001_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210009_012_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210009_025_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210012_002_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210013_014_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_017_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_024_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_033_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_037_edited.swc,pyramidal,lmeasure_rf,accuracy,0.90698200,0.90700000,-0.00001800
123,hpf_ca1__210014_055_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_061_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_069_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_074_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210014_079_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210107_018_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210107_026_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210107_029_edited.swc,pyramidal,lmeasure_rf,accuracy,0.06498500,0.06500000,-0.00001500
123,hpf_ca1__210107_034_edited.swc,pyramidal,lmeasure_rf,accuracy,0.95497400,0.95500000,-0.00002600
123,hpf_ca1__210107_047_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210107_052_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210107_053_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210109_004_edited.swc,pyramidal,lmeasure_rf,accuracy,0.98059800,0.98060000,-0.00000200
123,hpf_ca1__210109_007_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210109_046_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210110_003_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210110_007_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210110_020_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210110_022_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210110_047_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210111_005_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210111_020_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210111_095_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210111_098_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.79440000,0.20560000
123,hpf_ca1__210111_161_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210111_193_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210132_004_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210248_012_edited.swc,pyramidal,lmeasure_rf,accuracy,0.96259600,0.96260000,-0.00000400
123,hpf_ca1__210248_013_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210248_026_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210248_049_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210249_008_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210253_001_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210253_003_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210253_004_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210253_014_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210253_018_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210665_038_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210671_034_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210671_035_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210698_007_edited.swc,pyramidal,lmeasure_rf,accuracy,0.99724800,0.99720000,0.00004800
123,hpf_ca1__210698_026_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210701_011_edited.swc,pyramidal,lmeasure_rf,accuracy,0.75838300,1.00000000,-0.24161700
123,hpf_ca1__210701_015_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210701_017_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.98630000,0.01370000
123,hpf_ca1__210702_015_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210702_029_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210703_019_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210703_025_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210711_011_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210711_012_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,hpf_ca1__210711_021_edited.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__011618Bc1_dendrites.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__020414-pos-div14-cs3.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__020801-2-ST.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__021518Bc2_dendrites.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__02b_pyramidal1aFI.swc,pyramidal,lmeasure_rf,accuracy,0.76489700,0.76490000,-0.00000300
123,neuromorpho__03-10-14-A.swc,interneuron,lmeasure_rf,accuracy,0.88952000,0.88950000,0.00002000
123,neuromorpho__03-27-01-3wideArbor.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__030225-4-PV.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__03b_pyramidal3aFI.swc,pyramidal,lmeasure_rf,accuracy,0.64928900,0.64930000,-0.00001100
123,neuromorpho__04-17-01-4doubleBouquet.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__04090220001.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__041615C_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__041817A_ECA.swc,pyramidal,lmeasure_rf,accuracy,0.75308500,0.75310000,-0.00001500
123,neuromorpho__04b_pyramidal6aACC.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__05-26-00-s2localArbor.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__051217_cell1_L1.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__052317_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__06-02-19A-03-cell-2.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__06-02-19A-03-cell-3.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__060315B_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__0604018001.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__060404a_zd.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__060415B_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__061015C_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__061217_cell2_L1.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__061218Bc1_dendrites.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__06b_pyramidal10aFI.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__07-07-00-3mediumArbor.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__07050100002.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__081017Bc1_OFF-OS-AC.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__081017RF4.swc,pyramidal,lmeasure_rf,accuracy,0.96849000,0.78690000,0.18159000
123,neuromorpho__081518B_DorsalCA1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__082203a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__092017A_ECA.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__09_20_16_1_7.swc,pyramidal,lmeasure_rf,accuracy,0.52063900,0.52060000,0.00003900
123,neuromorpho__09_20_16_2_6.swc,pyramidal,lmeasure_rf,accuracy,0.61085100,0.61090000,-0.00004900
123,neuromorpho__1-ENU2-treated-neuron1_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1-ENU2-treated-neuron3_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1-d.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1-wild-type-veichle-neuron3_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10-04-01-4doubleBouquet.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10-PKCd-3d-trace.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__100203b.swc,interneuron,lmeasure_rf,accuracy,0.26839300,1.00000000,-0.73160700
123,neuromorpho__100803a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__100A_3_r_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__100B_1_l_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__100B_2_l_Ngr2KO.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.37300000,0.62700000
123,neuromorpho__100D_1_l_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__101A_1_r_Ngr2KO_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__101A_1_r_Ngr2KO_3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__101D_1_l_Ngr2KO.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10224c1.swc,pyramidal,lmeasure_rf,accuracy,0.48543200,0.78320000,-0.29776800
123,neuromorpho__102A_4_l_Ngr2KO_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.10120000,0.89880000
123,neuromorpho__102A_4_r_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__102A_4_r_Ngr2KO_3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__102B_1_l_Ngr2KO_3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__103A_2_l_WT_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__103A_2_r_WT_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__103D_2_r_WT_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__104C_2_r_WT.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__104D_1_L_WT.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10507c1.swc,pyramidal,lmeasure_rf,accuracy,0.33031700,0.33030000,0.00001700
123,neuromorpho__10512c2.swc,pyramidal,lmeasure_rf,accuracy,0.63169900,0.34090000,0.29079900
123,neuromorpho__105A_2_r_WT.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__105B_1_r_WT.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__105D_1_r_WT_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__106B_2_l_WT.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__106C_1_r_WT_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1077-1-Sec10-LTL2.swc,pyramidal,lmeasure_rf,accuracy,0.83240200,0.83240000,0.00000200
123,neuromorpho__1077-1-Sec5-LTL4.swc,pyramidal,lmeasure_rf,accuracy,0.33611700,0.79380000,-0.45768300
123,neuromorpho__1077-1-Sec9-LTL1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.43480000,0.56520000
123,neuromorpho__107B_1_l_Ngr2KO_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__107B_3_r_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1083-2-Sec2-LTL1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.52060000,0.47940000
123,neuromorpho__1083-3-Sec-5-BSL3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.60340000,0.39660000
123,neuromorpho__1085-1-Sec5-BSL4.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__1086-1-Sec1-BSL3.swc,pyramidal,lmeasure_rf,accuracy,0.44846800,1.00000000,-0.55153200
123,neuromorpho__1086-1-Sec1-BSL4.swc,pyramidal,lmeasure_rf,accuracy,0.63329700,1.00000000,-0.36670300
123,neuromorpho__1087-2-Sec3-BSL2.swc,pyramidal,lmeasure_rf,accuracy,0.67842100,1.00000000,-0.32157900
123,neuromorpho__1088-1-Sec6-BSL1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__108A_1_l_WT_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__109A_1_l_Ngr2KO.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__109A_1_r_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__109C_1_r_Ngr2KO_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__109F_1_l_Ngr2KO_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N1-8162019-fcfc2a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_fcfc11A.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_fcfc1a1.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_fcfc4a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_fcfc6a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_fcfc9a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_wt1a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_wt62.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_wt63.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_wt65.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N23DAT8-50717GFPwta_wt9a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N4-8162019-b_fcfc6a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N4-8162019-b_fcfc8A.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10N4-8162019-b_wt1a.swc,interneuron,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10_Jul26-IR3-1a-MM.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-44-LR_4.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-44-LR_5.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-45-N_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-45-N_4.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-72144-R-5_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-C5aR1-KO-5-2_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-C5aR1-KO-5-3_3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-C5aR1-KO-52280-LR-2_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-Arctic-C5aR1-KO-52280-R_2.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,0.00180000,0.99820000
123,neuromorpho__10month-C5aR1-KO-52280-N_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-wt-44-LL_3.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10month-wt-8_1.swc,pyramidal,lmeasure_rf,accuracy,1.00000000,1.00000000,0.00000000
123,neuromorpho__10n08c3.swc,pyramidal,lmeasure_rf,accuracy,0.88411000,0.53520000,0.34891000
