seed,ablation,ablation_label,file,cell_type_gt,stage1_pred,stage1_conf,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20180911_sample_3.swc,interneuron,,,2460,0.999593,0.999400,1.000000,0.999700,0.999000,,1,1941,518,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20180911_sample_3.swc,interneuron,,,2460,0.999593,0.999400,1.000000,0.999700,0.999000,,1,1941,518,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20180911_sample_3.swc,interneuron,,,2460,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1940,519,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20180911_sample_3.swc,interneuron,,,2460,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1940,519,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20180911_sample_3.swc,interneuron,interneuron,0.986185,2460,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1940,519,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20181004_sample_8.swc,interneuron,,,2523,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2386,136,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20181004_sample_8.swc,interneuron,,,2523,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2386,136,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20181004_sample_8.swc,interneuron,,,2523,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2386,136,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20181004_sample_8.swc,interneuron,,,2523,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2386,136,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20181004_sample_8.swc,interneuron,interneuron,0.993151,2523,1.000000,1.000000,1.000000,1.000000,1.000000,,1,2386,136,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20181112_sample_8.swc,interneuron,,,1750,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1252,497,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20181112_sample_8.swc,interneuron,,,1750,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1252,497,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20181112_sample_8.swc,interneuron,,,1750,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1252,497,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20181112_sample_8.swc,interneuron,,,1750,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1252,497,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20181112_sample_8.swc,interneuron,interneuron,0.984362,1750,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1252,497,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20181127_sample_7.swc,interneuron,,,5526,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3823,1702,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20181127_sample_7.swc,interneuron,,,5526,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3823,1702,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20181127_sample_7.swc,interneuron,,,5526,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3823,1702,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20181127_sample_7.swc,interneuron,,,5526,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3823,1702,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20181127_sample_7.swc,interneuron,interneuron,0.988665,5526,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3823,1702,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190110_sample_4.swc,interneuron,,,8414,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8267,146,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190110_sample_4.swc,interneuron,,,8414,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8267,146,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190110_sample_4.swc,interneuron,,,8414,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8267,146,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190110_sample_4.swc,interneuron,,,8414,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8267,146,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190110_sample_4.swc,interneuron,interneuron,0.997310,8414,1.000000,1.000000,1.000000,1.000000,1.000000,,1,8267,146,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190122_sample_5.swc,interneuron,,,4379,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4129,249,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190122_sample_5.swc,interneuron,,,4379,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4129,249,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190122_sample_5.swc,interneuron,,,4379,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4129,249,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190122_sample_5.swc,interneuron,,,4379,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4129,249,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190122_sample_5.swc,interneuron,interneuron,0.994665,4379,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4129,249,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190128_sample_4.swc,interneuron,,,5088,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5013,74,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190128_sample_4.swc,interneuron,,,5088,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5013,74,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190128_sample_4.swc,interneuron,,,5088,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5013,74,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190128_sample_4.swc,interneuron,,,5088,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5013,74,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190128_sample_4.swc,interneuron,interneuron,0.996175,5088,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5013,74,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190130_sample_10.swc,interneuron,,,7003,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6901,101,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190130_sample_10.swc,interneuron,,,7003,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6901,101,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190130_sample_10.swc,interneuron,,,7003,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6901,101,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190130_sample_10.swc,interneuron,,,7003,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6901,101,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190130_sample_10.swc,interneuron,interneuron,0.989059,7003,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6901,101,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190130_sample_3.swc,interneuron,,,13391,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12409,981,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190130_sample_3.swc,interneuron,,,13391,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12409,981,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190130_sample_3.swc,interneuron,,,13391,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12409,981,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190130_sample_3.swc,interneuron,,,13391,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12409,981,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190130_sample_3.swc,interneuron,interneuron,0.996399,13391,1.000000,1.000000,1.000000,1.000000,1.000000,,1,12409,981,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190205_sample_4.swc,interneuron,,,2907,0.997592,0.997400,1.000000,0.998100,0.996800,,1,1816,1090,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190205_sample_4.swc,interneuron,,,2907,0.997592,0.997400,1.000000,0.998100,0.996800,,1,1816,1090,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190205_sample_4.swc,interneuron,,,2907,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1809,1097,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190205_sample_4.swc,interneuron,,,2907,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1809,1097,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190205_sample_4.swc,interneuron,interneuron,0.964419,2907,1.000000,1.000000,1.000000,1.000000,1.000000,,1,1809,1097,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190211_sample_3.swc,interneuron,,,8926,0.977818,0.968300,1.000000,0.985700,0.950900,,1,7006,1919,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190211_sample_3.swc,interneuron,,,8926,0.977818,0.968300,1.000000,0.985700,0.950900,,1,7006,1919,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190211_sample_3.swc,interneuron,,,8926,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6808,2117,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190211_sample_3.swc,interneuron,,,8926,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6808,2117,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190211_sample_3.swc,interneuron,interneuron,0.996829,8926,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6808,2117,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190212_sample_6.swc,interneuron,,,8083,0.988371,0.981400,1.000000,0.992800,0.969900,,1,6565,1517,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190212_sample_6.swc,interneuron,,,8083,0.988371,0.981400,1.000000,0.992800,0.969900,,1,6565,1517,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190212_sample_6.swc,interneuron,,,8083,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6471,1611,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190212_sample_6.swc,interneuron,,,8083,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6471,1611,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190212_sample_6.swc,interneuron,interneuron,0.931944,8083,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6471,1611,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190214_sample_1.swc,interneuron,,,4239,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4080,158,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190214_sample_1.swc,interneuron,,,4239,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4080,158,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190214_sample_1.swc,interneuron,,,4239,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4080,158,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190214_sample_1.swc,interneuron,,,4239,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4080,158,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190214_sample_1.swc,interneuron,interneuron,0.997229,4239,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4080,158,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190214_sample_6.swc,interneuron,,,8671,0.986276,0.963300,1.000000,0.992300,0.934300,,1,7824,846,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190214_sample_6.swc,interneuron,,,8671,0.986276,0.963300,1.000000,0.992300,0.934300,,1,7824,846,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190214_sample_6.swc,interneuron,,,8671,1.000000,1.000000,1.000000,1.000000,1.000000,,1,7705,965,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190214_sample_6.swc,interneuron,,,8671,1.000000,1.000000,1.000000,1.000000,1.000000,,1,7705,965,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190214_sample_6.swc,interneuron,interneuron,0.997068,8671,1.000000,1.000000,1.000000,1.000000,1.000000,,1,7705,965,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190214_sample_9.swc,interneuron,,,11233,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11158,74,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190214_sample_9.swc,interneuron,,,11233,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11158,74,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190214_sample_9.swc,interneuron,,,11233,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11158,74,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190214_sample_9.swc,interneuron,,,11233,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11158,74,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190214_sample_9.swc,interneuron,interneuron,0.997270,11233,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11158,74,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190226_sample_9.swc,interneuron,,,6709,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6169,539,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190226_sample_9.swc,interneuron,,,6709,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6169,539,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190226_sample_9.swc,interneuron,,,6709,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6169,539,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190226_sample_9.swc,interneuron,,,6709,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6169,539,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190226_sample_9.swc,interneuron,interneuron,0.994249,6709,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6169,539,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190318_sample_6.swc,interneuron,,,6022,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5211,810,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190318_sample_6.swc,interneuron,,,6022,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5211,810,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190318_sample_6.swc,interneuron,,,6022,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5211,810,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190318_sample_6.swc,interneuron,,,6022,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5211,810,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190318_sample_6.swc,interneuron,interneuron,0.985141,6022,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5211,810,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190408_sample_5.swc,interneuron,,,13265,0.983641,0.967000,1.000000,0.990400,0.943500,,1,11452,1812,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190408_sample_5.swc,interneuron,,,13265,0.983641,0.967000,1.000000,0.990400,0.943500,,1,11452,1812,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190408_sample_5.swc,interneuron,,,13265,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11235,2029,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190408_sample_5.swc,interneuron,,,13265,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11235,2029,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190408_sample_5.swc,interneuron,interneuron,0.997013,13265,1.000000,1.000000,1.000000,1.000000,1.000000,,1,11235,2029,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190408_sample_6.swc,interneuron,,,3688,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3301,386,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190408_sample_6.swc,interneuron,,,3688,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3301,386,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190408_sample_6.swc,interneuron,,,3688,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3301,386,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190408_sample_6.swc,interneuron,,,3688,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3301,386,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190408_sample_6.swc,interneuron,interneuron,0.995400,3688,1.000000,1.000000,1.000000,1.000000,1.000000,,1,3301,386,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190415_sample_1.swc,interneuron,,,7383,0.955303,0.953300,1.000000,0.962900,0.943800,,1,4611,2771,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190415_sample_1.swc,interneuron,,,7383,0.955303,0.953300,1.000000,0.962900,0.943800,,1,4611,2771,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190415_sample_1.swc,interneuron,,,7383,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4281,3101,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190415_sample_1.swc,interneuron,,,7383,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4281,3101,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190415_sample_1.swc,interneuron,interneuron,0.989140,7383,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4281,3101,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190416_sample_8.swc,interneuron,,,6562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6451,110,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190416_sample_8.swc,interneuron,,,6562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6451,110,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190416_sample_8.swc,interneuron,,,6562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6451,110,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190416_sample_8.swc,interneuron,,,6562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6451,110,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190416_sample_8.swc,interneuron,interneuron,0.997195,6562,1.000000,1.000000,1.000000,1.000000,1.000000,,1,6451,110,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190418_sample_8.swc,interneuron,,,272,0.955882,0.977400,1.000000,,0.977400,,1,12,259,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190418_sample_8.swc,interneuron,,,272,0.955882,0.977400,1.000000,,0.977400,,1,12,259,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190418_sample_8.swc,interneuron,,,272,1.000000,1.000000,1.000000,,1.000000,,1,0,271,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190418_sample_8.swc,interneuron,,,272,1.000000,1.000000,1.000000,,1.000000,,1,0,271,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190418_sample_8.swc,interneuron,interneuron,0.749486,272,1.000000,1.000000,1.000000,,1.000000,,1,0,271,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190423_sample_8.swc,interneuron,,,6713,0.983912,0.969200,1.000000,0.990500,0.948000,,1,5728,984,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190423_sample_8.swc,interneuron,,,6713,0.983912,0.969200,1.000000,0.990500,0.948000,,1,5728,984,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__20190423_sample_8.swc,interneuron,,,6713,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5620,1092,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__20190423_sample_8.swc,interneuron,,,6713,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5620,1092,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__20190423_sample_8.swc,interneuron,interneuron,0.996474,6713,1.000000,1.000000,1.000000,1.000000,1.000000,,1,5620,1092,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__20190424_sample_2.swc,interneuron,,,8680,0.987558,0.969100,1.000000,0.993000,0.945100,,1,7749,930,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__20190424_sample_2.swc,interneuron,,,8680,0.987558,0.969100,1.000000,0.993000,0.945100,,1,7749,930,0
