experiment,feature_mode,subset,target,n_rows,n_bad,bad_rate,saved_bundle,target_recall,model_name,feature_set,val_precision,val_recall,score_threshold,test_precision,test_recall,test_n_rejected,test_tp,test_fp,test_fn,test_accuracy,test_kept_f1_p10,val_ap,test_ap
two_stage_max_failure_heads,xmodel_sanity,all,cell_f060+axon_f050+basal_f060+apical_f050,2402,211,0.08784346378018318,,0.5,two_stage,max_validation_percentile,0.5238095238095238,0.5238095238095238,0.9688149688149689,0.4423076923076923,0.5476190476190477,52,23,29,19,0.9002079002079002,0.92738,,
two_stage_max_failure_heads,xmodel_sanity,all,cell_f060+axon_f050+basal_f060+apical_f050,2402,211,0.08784346378018318,,0.7,two_stage,max_validation_percentile,0.4246575342465753,0.7380952380952381,0.9438669438669439,0.4305555555555556,0.7380952380952381,72,31,41,11,0.8918918918918919,0.9879,,
two_stage_max_failure_heads,xmodel_sanity,all,cell_f060+axon_f050+basal_f060+apical_f050,2402,211,0.08784346378018318,,0.8,two_stage,max_validation_percentile,0.43037974683544306,0.8095238095238095,0.9397089397089398,0.4342105263157895,0.7857142857142857,76,33,43,9,0.8918918918918919,0.9912,,
two_stage_max_failure_heads,xmodel_sanity,all,cell_f060+axon_f050+basal_f060+apical_f050,2402,211,0.08784346378018318,,0.9,two_stage,max_validation_percentile,0.2235294117647059,0.9047619047619048,0.8357588357588358,0.22941176470588234,0.9285714285714286,170,39,131,3,0.7214137214137214,1.0,,
two_stage_max_failure_heads,xmodel_sanity,all,cell_f060+axon_f050+basal_f060+apical_f050,2402,211,0.08784346378018318,,0.95,two_stage,max_validation_percentile,0.22346368715083798,0.9523809523809523,0.8191268191268192,0.21910112359550563,0.9285714285714286,178,39,139,3,0.7047817047817048,1.0,,
single_cell_f060,xmodel_sanity,pyramidal,cell_f060,1745,177,0.101432664756447,,0.5,hgb,no_lab,0.6428571428571429,0.5,0.61603779650027,0.64,0.45714285714285713,25,16,9,19,0.9197707736389685,0.72849,0.5393412708967673,0.6204401651234974
single_cell_f060,xmodel_sanity,pyramidal,cell_f060,1745,177,0.101432664756447,,0.7,gb,full,0.5652173913043478,0.7222222222222222,0.1519747512986262,0.5434782608695652,0.7142857142857143,46,25,21,10,0.9111747851002865,0.8751800000000001,0.6115263709080123,0.5228689890335353
single_cell_f060,xmodel_sanity,pyramidal,cell_f060,1745,177,0.101432664756447,paper/models/flag_improvement_sweep_seed123_branch3/pyramidal_xmodel_sanity_cell_f060_r080.joblib,0.8,gb,full,0.48333333333333334,0.8055555555555556,0.09472122013827176,0.4666666666666667,0.8,60,28,32,7,0.8882521489971347,0.9799,0.6115263709080123,0.5228689890335353
single_cell_f060,xmodel_sanity,pyramidal,cell_f060,1745,177,0.101432664756447,,0.9,rf,no_lab,0.36666666666666664,0.9166666666666666,0.13903316099428328,0.35555555555555557,0.9142857142857143,90,32,58,3,0.8252148997134671,0.99996,0.5051512527560122,0.5867048915152677
single_cell_f060,xmodel_sanity,pyramidal,cell_f060,1745,177,0.101432664756447,,0.95,gb,numeric_only,0.21875,0.9722222222222222,0.013353715736326367,0.21768707482993196,0.9142857142857143,147,32,115,3,0.66189111747851,1.0,0.5641872287536234,0.4818307955304913
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,axon_f050,1745,177,0.101432664756447,,0.5,hgb,full,0.29508196721311475,0.5,0.02150227912289247,0.2361111111111111,0.4857142857142857,72,17,55,18,0.7908309455587392,0.84618,0.393752977981209,0.4446689673927627
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,axon_f050,1745,177,0.101432664756447,,0.7,gb,full,0.21138211382113822,0.7222222222222222,0.01701203833326672,0.21818181818181817,0.6857142857142857,110,24,86,11,0.7220630372492837,0.9930599999999999,0.4361711035160104,0.41959964524656357
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,axon_f050,1745,177,0.101432664756447,,0.8,gb,full,0.22137404580152673,0.8055555555555556,0.015183673737146172,0.21008403361344538,0.7142857142857143,119,25,94,10,0.7020057306590258,0.9954000000000001,0.4361711035160104,0.41959964524656357
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,axon_f050,1745,177,0.101432664756447,,0.9,rf,full,0.1658291457286432,0.9166666666666666,0.00498248018727916,0.1568627450980392,0.9142857142857143,204,32,172,3,0.498567335243553,1.0,0.38913767465394633,0.4030827844461126
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,axon_f050,1745,177,0.101432664756447,,0.95,rf,full,0.16279069767441862,0.9722222222222222,0.002572018639371083,0.15492957746478872,0.9428571428571428,213,33,180,2,0.4785100286532951,1.0,0.38913767465394633,0.4030827844461126
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,basal_f060,1745,177,0.101432664756447,,0.5,rf,numeric_only,0.5625,0.5,0.20366796677162438,0.5806451612903226,0.5142857142857142,31,18,13,17,0.9140401146131805,0.73717,0.4361526081417722,0.42831897348589076
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,basal_f060,1745,177,0.101432664756447,,0.7,hgb,no_lab,0.3132530120481928,0.7222222222222222,0.0035300130632910658,0.390625,0.7142857142857143,64,25,39,10,0.8595988538681948,0.8918200000000001,0.3435088956270007,0.552475287900708
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,basal_f060,1745,177,0.101432664756447,,0.8,rf,numeric_only,0.2871287128712871,0.8055555555555556,0.06524592623048019,0.3368421052631579,0.9142857142857143,95,32,63,3,0.8108882521489972,0.99732,0.4361526081417722,0.42831897348589076
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,basal_f060,1745,177,0.101432664756447,,0.9,gb,full,0.21153846153846154,0.9166666666666666,0.006505330827957867,0.22857142857142856,0.9142857142857143,140,32,108,3,0.6819484240687679,0.99686,0.23073335881731682,0.3750907291088103
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,basal_f060,1745,177,0.101432664756447,,0.95,gb,numeric_only,0.2033898305084746,1.0,0.005758914064393635,0.2037037037037037,0.9428571428571428,162,33,129,2,0.6246418338108882,1.0,0.22844718193902994,0.3483992412580694
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,apical_f050,1745,177,0.101432664756447,,0.5,hgb,full,0.5454545454545454,0.5,0.07961648241022082,0.5555555555555556,0.5714285714285714,36,20,16,15,0.9111747851002865,0.8081,0.476649791926414,0.5828442075933877
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,apical_f050,1745,177,0.101432664756447,,0.7,gb,full,0.3939393939393939,0.7222222222222222,0.022448221079208762,0.35294117647058826,0.6857142857142857,68,24,44,11,0.8424068767908309,0.8738,0.5200897013565356,0.5066933998999842
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,apical_f050,1745,177,0.101432664756447,,0.8,gb,no_lab,0.29896907216494845,0.8055555555555556,0.008702207973058438,0.26881720430107525,0.7142857142857143,93,25,68,10,0.7765042979942693,0.98465,0.5026010975972198,0.4674326424375185
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,apical_f050,1745,177,0.101432664756447,,0.9,hgb,no_lab,0.2088607594936709,0.9166666666666666,0.000940143576949791,0.17391304347826086,0.8,161,28,133,7,0.5988538681948424,0.98569,0.464135084376746,0.5715615210371007
single_failure_head_ranked_against_cell_f060,xmodel_sanity,pyramidal,apical_f050,1745,177,0.101432664756447,,0.95,hgb,no_lab,0.19337016574585636,0.9722222222222222,0.0006704302369157414,0.14583333333333334,0.8,192,28,164,7,0.5100286532951289,0.9777,0.464135084376746,0.5715615210371007
two_stage_max_failure_heads,xmodel_sanity,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.5,two_stage,max_validation_percentile,0.5142857142857142,0.5,0.9627507163323782,0.5,0.5142857142857142,36,18,18,17,0.8997134670487106,0.8081,,
two_stage_max_failure_heads,xmodel_sanity,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.7,two_stage,max_validation_percentile,0.45614035087719296,0.7222222222222222,0.9340974212034384,0.42105263157894735,0.6857142857142857,57,24,33,11,0.8739255014326648,0.9784999999999999,,
two_stage_max_failure_heads,xmodel_sanity,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.8,two_stage,max_validation_percentile,0.4084507042253521,0.8055555555555556,0.9111747851002865,0.3918918918918919,0.8285714285714286,74,29,45,6,0.8538681948424068,0.99128,,
two_stage_max_failure_heads,xmodel_sanity,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.9,two_stage,max_validation_percentile,0.24812030075187969,0.9166666666666666,0.7965616045845272,0.256,0.9142857142857143,125,32,93,3,0.7249283667621776,1.0,,
two_stage_max_failure_heads,xmodel_sanity,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.95,two_stage,max_validation_percentile,0.2023121387283237,0.9722222222222222,0.6962750716332379,0.1951219512195122,0.9142857142857143,164,32,132,3,0.6131805157593123,1.0,,
single_cell_f060,xmodel_sanity,interneuron,cell_f060,657,34,0.0517503805175038,,0.5,hgb,full,0.5714285714285714,0.5714285714285714,0.2592425261412377,0.125,0.14285714285714285,8,1,7,6,0.9015151515151515,1.0,0.4386026671740958,0.18476035616889153
single_cell_f060,xmodel_sanity,interneuron,cell_f060,657,34,0.0517503805175038,,0.7,hgb,full,0.35714285714285715,0.7142857142857143,0.035149195603762985,0.10526315789473684,0.2857142857142857,19,2,17,5,0.8333333333333334,1.0,0.4386026671740958,0.18476035616889153
single_cell_f060,xmodel_sanity,interneuron,cell_f060,657,34,0.0517503805175038,paper/models/flag_improvement_sweep_seed123_branch3/interneuron_xmodel_sanity_cell_f060_r080.joblib,0.8,logreg,no_lab,0.25,0.8571428571428571,0.04486527220115911,0.10714285714285714,0.42857142857142855,28,3,25,4,0.7803030303030303,1.0,0.44799109575180185,0.13021731852377014
single_cell_f060,xmodel_sanity,interneuron,cell_f060,657,34,0.0517503805175038,,0.9,rf,numeric_only,0.06862745098039216,1.0,0.0026801674676545212,0.0673076923076923,1.0,104,7,97,0,0.26515151515151514,1.0,0.2994479992954119,0.13765676879488467
single_cell_f060,xmodel_sanity,interneuron,cell_f060,657,34,0.0517503805175038,,0.95,rf,numeric_only,0.06862745098039216,1.0,0.0026801674676545212,0.0673076923076923,1.0,104,7,97,0,0.26515151515151514,1.0,0.2994479992954119,0.13765676879488467
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,axon_f050,657,34,0.0517503805175038,,0.5,extra_trees,full,0.36363636363636365,0.5714285714285714,0.28891370378519216,0.125,0.14285714285714285,8,1,7,6,0.9015151515151515,1.0,0.26477272727272727,0.12325628981175046
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,axon_f050,657,34,0.0517503805175038,,0.7,extra_trees,full,0.2631578947368421,0.7142857142857143,0.16707106885118525,0.08695652173913043,0.2857142857142857,23,2,21,5,0.803030303030303,1.0,0.26477272727272727,0.12325628981175046
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,axon_f050,657,34,0.0517503805175038,,0.8,gb,full,0.2727272727272727,0.8571428571428571,0.0023323763360402496,0.15384615384615385,0.5714285714285714,26,4,22,3,0.8106060606060606,1.0,0.18974434035909446,0.10311692506459948
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,axon_f050,657,34,0.0517503805175038,,0.9,extra_trees,numeric_only,0.0707070707070707,1.0,0.0016635247061526925,0.06542056074766354,1.0,107,7,100,0,0.24242424242424243,1.0,0.19310754604872252,0.13080296896086369
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,axon_f050,657,34,0.0517503805175038,,0.95,extra_trees,numeric_only,0.0707070707070707,1.0,0.0016635247061526925,0.06542056074766354,1.0,107,7,100,0,0.24242424242424243,1.0,0.19310754604872252,0.13080296896086369
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,basal_f060,657,34,0.0517503805175038,,0.5,rf,numeric_only,0.36363636363636365,0.5714285714285714,0.17073618887079278,0.18181818181818182,0.2857142857142857,11,2,9,5,0.8939393939393939,1.0,0.4352349179872116,0.17142857142857143
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,basal_f060,657,34,0.0517503805175038,,0.7,hgb,full,0.07692307692307693,0.7142857142857143,0.0007328603451960042,0.07246376811594203,0.7142857142857143,69,5,64,2,0.5,1.0,0.3779867046533713,0.054334554334554336
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,basal_f060,657,34,0.0517503805175038,,0.8,rf,no_lab,0.0594059405940594,0.8571428571428571,0.005388721121756452,0.06306306306306306,1.0,111,7,104,0,0.21212121212121213,1.0,0.5075757575757576,0.25
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,basal_f060,657,34,0.0517503805175038,,0.9,extra_trees,numeric_only,0.0625,1.0,0.008167175124498867,0.058333333333333334,1.0,120,7,113,0,0.14393939393939395,1.0,0.5952131938857603,0.25
single_failure_head_ranked_against_cell_f060,xmodel_sanity,interneuron,basal_f060,657,34,0.0517503805175038,,0.95,extra_trees,numeric_only,0.0625,1.0,0.008167175124498867,0.058333333333333334,1.0,120,7,113,0,0.14393939393939395,1.0,0.5952131938857603,0.25
two_stage_max_failure_heads,xmodel_sanity,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.5,two_stage,max_validation_percentile,0.8,0.5714285714285714,0.9924242424242424,0.0,0.0,3,0,3,7,0.9242424242424242,0.9999,,
two_stage_max_failure_heads,xmodel_sanity,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.7,two_stage,max_validation_percentile,0.15151515151515152,0.7142857142857143,0.8787878787878788,0.16216216216216217,0.8571428571428571,37,6,31,1,0.7575757575757576,1.0,,
two_stage_max_failure_heads,xmodel_sanity,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.8,two_stage,max_validation_percentile,0.15,0.8571428571428571,0.8560606060606061,0.16279069767441862,1.0,43,7,36,0,0.7272727272727273,1.0,,
two_stage_max_failure_heads,xmodel_sanity,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.9,two_stage,max_validation_percentile,0.056,1.0,0.1590909090909091,0.05511811023622047,1.0,127,7,120,0,0.09090909090909091,1.0,,
two_stage_max_failure_heads,xmodel_sanity,interneuron,cell_f060+axon_f050+basal_f060,657,34,0.0517503805175038,,0.95,two_stage,max_validation_percentile,0.056,1.0,0.1590909090909091,0.05511811023622047,1.0,127,7,120,0,0.09090909090909091,1.0,,
