row_id,model_seed,file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source,bad_f060,categories,n_categories,flag_score,flagged,flag_selected_model,flag_selected_feature_set,in_bottom_slice
seed789:neuromorpho__6N1-5072019_TileScan-3_Merged_fcfc5a.swc,789,neuromorpho__6N1-5072019_TileScan-3_Merged_fcfc5a.swc,interneuron,702,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9966,True,1,0.0,,,0.0,0.0,0.0,0.999,0,701,0,0.25,neuromorpho,False,,0,0.0447871567523971,False,rf,full,False
seed789:neuromorpho__6N1-5072019_TileScan-3_Merged_wt1a.swc,789,neuromorpho__6N1-5072019_TileScan-3_Merged_wt1a.swc,interneuron,1058,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9901,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1057,0,0.27,neuromorpho,False,,0,0.083657328957201,False,rf,full,False
seed789:neuromorpho__6N1-5072019_TileScan-3_Merged_wt2a.swc,789,neuromorpho__6N1-5072019_TileScan-3_Merged_wt2a.swc,interneuron,222,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9826,True,1,0.0,,,0.0,0.0,0.0,0.995,0,221,0,0.23,neuromorpho,False,,0,0.1421318760453543,False,rf,full,False
seed789:neuromorpho__6N1-5072019_TileScan-3_Merged_wt6a.swc,789,neuromorpho__6N1-5072019_TileScan-3_Merged_wt6a.swc,interneuron,1649,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.995,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1648,0,0.33,neuromorpho,False,,0,0.2617801383261853,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt10a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt10a.swc,interneuron,52,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9121,True,1,0.0,,,0.0,0.0,0.0,0.981,0,51,0,0.22,neuromorpho,False,,0,0.1109253503669654,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt14a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt14a.swc,interneuron,103,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9634,True,1,0.0,,,0.0,0.0,0.0,0.99,0,102,0,0.25,neuromorpho,False,,0,0.0988309504994306,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt4a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt4a.swc,interneuron,39,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.766,True,1,0.0,,,0.0,0.0,0.0,0.974,0,38,0,0.23,neuromorpho,False,,0,0.1178756703858219,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt7a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt7a.swc,interneuron,96,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.7667,True,1,0.0,,,0.0,0.0,0.0,0.99,0,95,0,0.21,neuromorpho,False,,0,0.1491699931827944,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt15a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt15a.swc,interneuron,182,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9708,True,1,0.0,,,0.0,0.0,0.0,0.995,0,181,0,0.25,neuromorpho,False,,0,0.0368105234337529,False,rf,full,False
seed789:neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt1a.swc,789,neuromorpho__6N5DAT6-50717GFPwtb_013-GFPwt1a.swc,interneuron,256,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9885,True,1,0.0,,,0.0,0.0,0.0,0.996,0,255,0,0.26,neuromorpho,False,,0,0.0419437916815121,False,rf,full,False
seed789:neuromorpho__6_47.swc,789,neuromorpho__6_47.swc,pyramidal,2298,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9954,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2297,0,1.1,neuromorpho,False,,0,0.0325848049102739,False,rf,full,False
seed789:neuromorpho__6_J2.swc,789,neuromorpho__6_J2.swc,interneuron,6474,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.9983,True,1,0.0,,,0.0,0.809,0.0,0.191,5237,1236,0,0.81,neuromorpho,False,,0,0.0652673787581781,False,rf,full,False
seed789:neuromorpho__6_J5a.swc,789,neuromorpho__6_J5a.swc,interneuron,7087,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.9983,True,1,0.0,,,0.0,0.857,0.0,0.143,6071,1015,0,0.83,neuromorpho,False,,0,0.1317189940153388,False,rf,full,False
seed789:neuromorpho__7-Som-3d-trace.swc,789,neuromorpho__7-Som-3d-trace.swc,interneuron,1812,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.4479,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1811,0,0.32,neuromorpho,False,,0,0.2667206431891914,False,rf,full,False
seed789:neuromorpho__7054.swc,789,neuromorpho__7054.swc,interneuron,1128,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.981,True,1,0.1,,,0.0,0.778,0.0,0.221,878,249,0,0.48,neuromorpho,False,,0,0.2688277059577746,False,rf,full,False
seed789:neuromorpho__70R3_03_-345.swc,789,neuromorpho__70R3_03_-345.swc,interneuron,120,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9144,True,1,0.0,,,0.0,0.0,0.0,0.992,0,119,0,0.21,neuromorpho,False,,0,0.0781805504295226,False,rf,full,False
seed789:neuromorpho__70R3_07_-255.swc,789,neuromorpho__70R3_07_-255.swc,interneuron,97,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9149,True,1,0.0,,,0.0,0.0,0.0,0.99,0,96,0,0.2,neuromorpho,False,,0,0.0571295655932535,False,rf,full,False
seed789:neuromorpho__72513V1-3Slice3Cell1.swc,789,neuromorpho__72513V1-3Slice3Cell1.swc,pyramidal,1054,v12_gentle_seed789,1.0,1.0,,1.0,1.0,pyramidal,0.9893,True,1,0.0,14.24,14.24,102.66,0.0,0.693,0.306,0,323,730,0.81,neuromorpho,False,,0,0.2426741018974317,False,rf,full,False
seed789:neuromorpho__72513V1-4Slice3Cell2.swc,789,neuromorpho__72513V1-4Slice3Cell2.swc,pyramidal,917,v12_gentle_seed789,0.9873,0.9782,,0.9746,1.0,pyramidal,0.9863,True,1,0.0,1.06,1.06,80.09,0.0,0.558,0.441,20,384,512,0.67,neuromorpho,False,,0,0.1020596611144041,False,rf,full,False
seed789:neuromorpho__72513V13Slice7Cell1.swc,789,neuromorpho__72513V13Slice7Cell1.swc,pyramidal,448,v12_gentle_seed789,1.0,1.0,,1.0,1.0,pyramidal,0.9777,True,1,0.0,0.76,0.76,58.25,0.0,0.529,0.469,0,210,237,0.68,neuromorpho,False,,0,0.0991649888823711,False,rf,full,False
seed789:neuromorpho__72715-V1-2slice5cell3.swc,789,neuromorpho__72715-V1-2slice5cell3.swc,pyramidal,872,v12_gentle_seed789,1.0,1.0,,1.0,1.0,pyramidal,0.9954,True,1,0.0,-0.96,-0.96,51.99,0.0,0.417,0.581,0,507,364,0.83,neuromorpho,False,APICAL_INVERTED,1,0.1458032801901441,False,rf,full,False
seed789:neuromorpho__72715-V1-3Slice9Cell1.swc,789,neuromorpho__72715-V1-3Slice9Cell1.swc,pyramidal,669,v12_gentle_seed789,0.3293,0.4918,,0.6586,0.0,interneuron,0.3597,False,1,0.0,0.54,0.54,42.06,0.0,0.508,0.49,0,668,0,0.31,neuromorpho,True,APICAL_MISSED|APICAL_UNDERPREDICTED|TRUNCATED_APICAL|STAGE1_PROPAGATION,4,0.8556993170331685,True,rf,full,True
seed789:neuromorpho__7month-Arctic-9_1.swc,789,neuromorpho__7month-Arctic-9_1.swc,pyramidal,1230,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9935,True,1,0.0,-3.92,-3.92,30.06,0.0,0.999,0.0,0,0,1229,0.89,neuromorpho,False,APICAL_INVERTED|TRUNCATED_APICAL,2,0.0794897809116699,False,rf,full,False
seed789:neuromorpho__7month-Arctic-9_3.swc,789,neuromorpho__7month-Arctic-9_3.swc,pyramidal,549,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9951,True,1,0.0,18.97,18.97,44.87,0.0,0.998,0.0,0,0,548,0.71,neuromorpho,False,TRUNCATED_APICAL,1,0.0651701435067156,False,rf,full,False
seed789:neuromorpho__7month-Arctic-C5aR1-KO-11_2.swc,789,neuromorpho__7month-Arctic-C5aR1-KO-11_2.swc,pyramidal,492,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9918,True,1,0.0,32.09,32.09,58.04,0.0,0.998,0.0,0,0,491,0.67,neuromorpho,False,,0,0.0569275760121732,False,rf,full,False
seed789:neuromorpho__7month-Arctic-C5aR1-KO-11_4.swc,789,neuromorpho__7month-Arctic-C5aR1-KO-11_4.swc,pyramidal,379,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9939,True,1,0.0,9.2,9.2,56.65,0.0,0.997,0.0,0,0,378,0.62,neuromorpho,False,,0,0.0934207507861274,False,rf,full,False
seed789:neuromorpho__7month-Arctic-C5aR1-KO-24_4.swc,789,neuromorpho__7month-Arctic-C5aR1-KO-24_4.swc,pyramidal,182,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9971,True,1,0.0,-9.33,-9.33,112.39,0.0,0.995,0.0,0,0,181,0.54,neuromorpho,False,APICAL_INVERTED,1,0.1314152470541673,False,rf,full,False
seed789:neuromorpho__7month-Arctic-C5aR1-KO-24_5.swc,789,neuromorpho__7month-Arctic-C5aR1-KO-24_5.swc,pyramidal,582,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9906,True,1,0.0,-2.85,-2.85,55.14,0.0,0.998,0.0,0,0,581,0.77,neuromorpho,False,APICAL_INVERTED,1,0.2787804752993661,False,rf,full,False
seed789:neuromorpho__7month-C5aR1-KO-10_4.swc,789,neuromorpho__7month-C5aR1-KO-10_4.swc,pyramidal,416,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9902,True,1,0.0,1.78,1.78,22.63,0.0,0.998,0.0,0,0,415,0.63,neuromorpho,False,TRUNCATED_APICAL,1,0.1302441979383398,False,rf,full,False
seed789:neuromorpho__7month-C5aR1-KO-18-3.swc,789,neuromorpho__7month-C5aR1-KO-18-3.swc,pyramidal,427,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9904,True,1,0.0,20.26,20.26,27.79,0.0,0.998,0.0,0,0,426,0.73,neuromorpho,False,TRUNCATED_APICAL,1,0.0849666220672867,False,rf,full,False
seed789:neuromorpho__7month-wt-16_2.swc,789,neuromorpho__7month-wt-16_2.swc,pyramidal,702,v12_gentle_seed789,1.0,1.0,,,1.0,pyramidal,0.9925,True,1,0.0,2.67,2.67,49.08,0.0,0.999,0.0,0,0,701,0.66,neuromorpho,False,TRUNCATED_APICAL,1,0.0633573951174939,False,rf,full,False
seed789:neuromorpho__8--OTC-100-pM-NPY-9-weeks.swc,789,neuromorpho__8--OTC-100-pM-NPY-9-weeks.swc,pyramidal,3316,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.7889,True,1,0.0,,,0.0,0.0,0.0,1.0,0,3315,0,1.0,neuromorpho,False,,0,0.3569972335024913,False,rf,full,False
seed789:neuromorpho__802s1c1.swc,789,neuromorpho__802s1c1.swc,pyramidal,2480,v12_gentle_seed789,0.2795,0.7222,0.0,0.8386,0.0,interneuron,0.4378,False,1,0.0,-3.67,-3.67,39.37,0.027,0.25,0.722,0,2479,0,0.47,neuromorpho,True,APICAL_MISSED|APICAL_UNDERPREDICTED|APICAL_INVERTED|AXON_DENDRITE_CONFUSION|TRUNCATED_APICAL|STAGE1_PROPAGATION,6,0.7066619205080876,True,rf,full,True
seed789:neuromorpho__8749_1.swc,789,neuromorpho__8749_1.swc,interneuron,969,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.8761,True,1,-0.15,,,0.0,0.651,0.0,0.348,631,337,0,0.39,neuromorpho,False,,0,0.328476305637541,False,rf,full,False
seed789:neuromorpho__8N22DAT8-50717GFPwta-fcfc-2a.swc,789,neuromorpho__8N22DAT8-50717GFPwta-fcfc-2a.swc,interneuron,1034,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9584,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1033,0,0.28,neuromorpho,False,,0,0.4110866437352451,False,rf,full,False
seed789:neuromorpho__8N22DAT8-50717GFPwta-wt6a.swc,789,neuromorpho__8N22DAT8-50717GFPwta-wt6a.swc,interneuron,503,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.4578,True,1,0.0,,,0.0,0.0,0.0,0.998,0,502,0,0.28,neuromorpho,False,,0,0.5736072363325484,True,rf,full,False
seed789:neuromorpho__8N22DAT8-50717GFPwta-wt7a.swc,789,neuromorpho__8N22DAT8-50717GFPwta-wt7a.swc,interneuron,136,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.6924,False,1,0.0,,,0.0,0.0,0.0,0.993,0,135,0,0.49,neuromorpho,False,,0,0.5387834229079903,True,rf,full,False
seed789:neuromorpho__8N22DAT8-50717GFPwta-wt9a.swc,789,neuromorpho__8N22DAT8-50717GFPwta-wt9a.swc,interneuron,237,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.4494,True,1,0.0,,,0.0,0.0,0.0,0.996,0,236,0,0.24,neuromorpho,False,,0,0.3872708199883581,False,rf,full,False
seed789:neuromorpho__8N3-8162019-b-fcfc1a.swc,789,neuromorpho__8N3-8162019-b-fcfc1a.swc,interneuron,2151,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9886,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2150,0,0.37,neuromorpho,False,,0,0.0180885966567404,False,rf,full,False
seed789:neuromorpho__8N3-8162019-b-fcfc6a.swc,789,neuromorpho__8N3-8162019-b-fcfc6a.swc,interneuron,1596,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9943,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1595,0,0.3,neuromorpho,False,,0,0.0166181919192318,False,rf,full,False
seed789:neuromorpho__8N3-8162019-b-fcfc8a.swc,789,neuromorpho__8N3-8162019-b-fcfc8a.swc,interneuron,1040,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9864,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1039,0,0.26,neuromorpho,False,,0,0.0149757991830507,False,rf,full,False
seed789:neuromorpho__8N3-8162019-b-wt3a.swc,789,neuromorpho__8N3-8162019-b-wt3a.swc,interneuron,1781,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9943,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1780,0,0.31,neuromorpho,False,,0,0.0203709210977262,False,rf,full,False
seed789:neuromorpho__8N6-8162019-b-fcfc1a.swc,789,neuromorpho__8N6-8162019-b-fcfc1a.swc,interneuron,1503,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9967,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1502,0,0.31,neuromorpho,False,,0,0.0264543009823611,False,rf,full,False
seed789:neuromorpho__8N6-8162019-b-fcfc2a.swc,789,neuromorpho__8N6-8162019-b-fcfc2a.swc,interneuron,776,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9294,True,1,0.0,,,0.0,0.0,0.0,0.999,0,775,0,0.27,neuromorpho,False,,0,0.0315910563801227,False,rf,full,False
seed789:neuromorpho__8N6-8162019-b-wT4a.swc,789,neuromorpho__8N6-8162019-b-wT4a.swc,interneuron,2188,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.988,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2187,0,0.34,neuromorpho,False,,0,0.0182039566646612,False,rf,full,False
seed789:neuromorpho__9-10-14-B.swc,789,neuromorpho__9-10-14-B.swc,interneuron,12562,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.9938,True,1,-3.0,,,0.0,0.89,0.0,0.11,11177,1384,0,0.74,neuromorpho,False,,0,0.024378765944344,False,rf,full,False
seed789:neuromorpho__9-c.swc,789,neuromorpho__9-c.swc,pyramidal,1857,v12_gentle_seed789,0.3314,0.496,0.0,0.6628,,pyramidal,0.8835,True,1,0.0,,,0.0,0.005,0.0,0.994,926,930,0,0.83,neuromorpho,True,AXON_DENDRITE_CONFUSION,1,0.8731775397028545,True,rf,full,True
seed789:neuromorpho__908s3c3.swc,789,neuromorpho__908s3c3.swc,pyramidal,3922,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.7992,True,1,0.0,-3.67,-3.67,41.52,0.053,0.4,0.547,207,2146,1568,1.06,neuromorpho,False,APICAL_INVERTED|TRUNCATED_APICAL,2,0.1205493521121856,False,rf,full,False
seed789:neuromorpho__99_1.swc,789,neuromorpho__99_1.swc,interneuron,309,v12_gentle_seed789,1.0,1.0,,1.0,,interneuron,0.9391,True,1,0.0,,,0.0,0.0,0.0,0.997,0,308,0,0.33,neuromorpho,False,,0,0.2243600423910101,False,rf,full,False
seed789:neuromorpho__A1-N2-1_final.swc,789,neuromorpho__A1-N2-1_final.swc,pyramidal,1179,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9975,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1178,0,0.71,neuromorpho,False,,0,0.0135037373475489,False,rf,full,False
seed789:neuromorpho__A1-N4-2_13jun-5-_final.swc,789,neuromorpho__A1-N4-2_13jun-5-_final.swc,pyramidal,1438,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9963,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1437,0,0.74,neuromorpho,False,,0,0.0135037373475489,False,rf,full,False
seed789:neuromorpho__A1-n8-1_final.swc,789,neuromorpho__A1-n8-1_final.swc,pyramidal,924,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9964,True,1,0.0,,,0.0,0.0,0.0,0.999,0,923,0,0.62,neuromorpho,False,,0,0.0136498078515703,False,rf,full,False
seed789:neuromorpho__A151125-4_VIP_IN.swc,789,neuromorpho__A151125-4_VIP_IN.swc,interneuron,5117,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.9983,True,1,0.0,,,0.0,0.758,0.0,0.242,3879,1237,0,2.08,neuromorpho,False,,0,0.1567438930996349,False,rf,full,False
seed789:neuromorpho__A151218-02_VIP_IN.swc,789,neuromorpho__A151218-02_VIP_IN.swc,interneuron,4353,v12_gentle_seed789,1.0,1.0,1.0,1.0,,interneuron,0.9867,True,1,-1.1,,,0.0,0.775,0.0,0.225,3374,978,0,2.19,neuromorpho,False,,0,0.1203133748352625,False,rf,full,False
seed789:neuromorpho__A1_slide1_3.swc,789,neuromorpho__A1_slide1_3.swc,pyramidal,1487,v12_gentle_seed789,0.6487,0.9509,0.0,0.9461,1.0,pyramidal,0.9959,True,1,-27.92,-17.0,10.92,50.47,0.012,0.519,0.468,55,659,772,0.89,neuromorpho,False,AXON_DENDRITE_CONFUSION,1,0.0850754294134762,False,rf,full,True
seed789:neuromorpho__A1_slide2_1.swc,789,neuromorpho__A1_slide2_1.swc,pyramidal,646,v12_gentle_seed789,0.9852,0.9752,,0.9705,1.0,pyramidal,0.998,True,1,-20.44,-26.35,-5.91,82.33,0.0,0.567,0.432,16,263,366,0.79,neuromorpho,False,APICAL_INVERTED,1,0.1762629610475981,False,rf,full,False
seed789:neuromorpho__A1_slide2_13.swc,789,neuromorpho__A1_slide2_13.swc,pyramidal,943,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.992,True,1,-14.79,-19.22,-4.43,62.19,0.037,0.423,0.539,35,508,399,0.72,neuromorpho,False,APICAL_INVERTED,1,0.0668723367663811,False,rf,full,False
seed789:neuromorpho__A1_slide2_2.swc,789,neuromorpho__A1_slide2_2.swc,pyramidal,454,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9958,True,1,-19.38,-46.11,-26.73,83.91,0.026,0.586,0.385,12,175,266,0.65,neuromorpho,False,APICAL_INVERTED,1,0.1032597260746041,False,rf,full,False
seed789:neuromorpho__A1_slide2_20.swc,789,neuromorpho__A1_slide2_20.swc,pyramidal,633,v12_gentle_seed789,0.6631,0.9889,0.0,0.9892,1.0,pyramidal,0.9983,True,1,-18.22,-11.69,6.53,86.69,0.011,0.482,0.506,0,327,305,0.84,neuromorpho,False,AXON_DENDRITE_CONFUSION,1,0.150054995792063,False,rf,full,False
seed789:neuromorpho__A1_slide2_22.swc,789,neuromorpho__A1_slide2_22.swc,pyramidal,389,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9981,True,1,-16.65,-7.01,9.64,90.15,0.026,0.46,0.512,10,199,179,0.73,neuromorpho,False,,0,0.0525705722124639,False,rf,full,False
seed789:neuromorpho__A1_slide2_24.swc,789,neuromorpho__A1_slide2_24.swc,pyramidal,700,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9881,True,1,-25.6,-64.58,-38.97,122.37,0.043,0.583,0.373,30,261,408,0.61,neuromorpho,False,APICAL_INVERTED,1,0.0610502084061497,False,rf,full,False
seed789:neuromorpho__A1_slide2_4.swc,789,neuromorpho__A1_slide2_4.swc,pyramidal,446,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9905,True,1,-12.64,-39.22,-26.58,88.67,0.022,0.545,0.43,10,192,243,0.73,neuromorpho,False,APICAL_INVERTED,1,0.0384194806093269,False,rf,full,False
seed789:neuromorpho__A1_slide2_7.swc,789,neuromorpho__A1_slide2_7.swc,pyramidal,288,v12_gentle_seed789,0.6007,0.8681,0.0,0.8021,1.0,pyramidal,0.9888,True,1,-0.25,8.96,9.21,88.23,0.045,0.597,0.354,25,90,172,0.69,neuromorpho,False,AXON_DENDRITE_CONFUSION,1,0.3992504133137525,False,rf,full,True
seed789:neuromorpho__A1_slide2_neuron4.swc,789,neuromorpho__A1_slide2_neuron4.swc,pyramidal,585,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9969,True,1,-17.62,-45.61,-27.99,88.05,0.032,0.497,0.468,19,274,291,0.73,neuromorpho,False,APICAL_INVERTED,1,0.0272178601234264,False,rf,full,False
seed789:neuromorpho__A1_slide3_5.swc,789,neuromorpho__A1_slide3_5.swc,pyramidal,576,v12_gentle_seed789,0.3016,0.4479,0.0,0.9049,0.0,pyramidal,0.9777,True,1,-27.77,-51.23,-23.46,41.49,0.094,0.458,0.446,264,311,0,0.63,neuromorpho,True,APICAL_MISSED|APICAL_UNDERPREDICTED|APICAL_INVERTED|AXON_DENDRITE_CONFUSION|TRUNCATED_APICAL,5,0.8229067727602634,True,rf,full,True
seed789:neuromorpho__A1_slide3_6.swc,789,neuromorpho__A1_slide3_6.swc,pyramidal,1107,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9951,True,1,-28.53,-47.43,-18.91,78.04,0.056,0.386,0.557,62,617,427,0.87,neuromorpho,False,APICAL_INVERTED,1,0.0558558344577353,False,rf,full,False
seed789:neuromorpho__A1_slide3_9.swc,789,neuromorpho__A1_slide3_9.swc,pyramidal,1028,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9958,True,1,-20.98,-3.27,17.71,59.45,0.022,0.554,0.422,23,434,570,0.78,neuromorpho,False,,0,0.0321517185651546,False,rf,full,False
seed789:neuromorpho__A1_slide3_neuron2.swc,789,neuromorpho__A1_slide3_neuron2.swc,pyramidal,554,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9937,True,1,-15.62,-19.44,-3.81,60.34,0.069,0.374,0.556,38,308,207,0.67,neuromorpho,False,APICAL_INVERTED,1,0.0306599053072305,False,rf,full,False
seed789:neuromorpho__A1_slide3_neuron4.swc,789,neuromorpho__A1_slide3_neuron4.swc,pyramidal,536,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9985,True,1,-15.0,-1.36,13.64,68.9,0.037,0.528,0.433,20,232,283,0.76,neuromorpho,False,,0,0.033022943641699,False,rf,full,False
seed789:neuromorpho__A1_slide3_neuron5.swc,789,neuromorpho__A1_slide3_neuron5.swc,pyramidal,588,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9967,True,1,-24.08,-6.02,18.06,116.68,0.053,0.447,0.498,31,293,263,0.77,neuromorpho,False,,0,0.0303004571180677,False,rf,full,False
seed789:neuromorpho__A1_slide4_neuron3_II_III.swc,789,neuromorpho__A1_slide4_neuron3_II_III.swc,pyramidal,918,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9867,True,1,-30.44,-66.07,-35.64,91.48,0.139,0.375,0.485,128,445,344,0.76,neuromorpho,False,APICAL_INVERTED,1,0.1142361377293791,False,rf,full,False
seed789:neuromorpho__A2-N2-3_final.swc,789,neuromorpho__A2-N2-3_final.swc,pyramidal,1462,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9974,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1461,0,0.79,neuromorpho,False,,0,0.0136498078515703,False,rf,full,False
seed789:neuromorpho__A2-N6-2_final.swc,789,neuromorpho__A2-N6-2_final.swc,pyramidal,1303,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9961,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1302,0,0.72,neuromorpho,False,,0,0.0140367209970671,False,rf,full,False
seed789:neuromorpho__A2-N7-3_final.swc,789,neuromorpho__A2-N7-3_final.swc,pyramidal,950,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.0,0.0,0.999,0,949,0,0.67,neuromorpho,False,,0,0.0136498078515703,False,rf,full,False
seed789:neuromorpho__A2-N8-3_1.swc,789,neuromorpho__A2-N8-3_1.swc,pyramidal,1274,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9968,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1273,0,0.68,neuromorpho,False,,0,0.0155173865634606,False,rf,full,False
seed789:neuromorpho__A2_slide1_4.swc,789,neuromorpho__A2_slide1_4.swc,pyramidal,663,v12_gentle_seed789,0.9902,0.9819,,0.9805,1.0,pyramidal,0.9927,True,1,-14.74,-7.02,7.72,85.76,0.0,0.526,0.472,12,301,349,0.79,neuromorpho,False,,0,0.1425848885831332,False,rf,full,False
seed789:neuromorpho__A2_slide1_neuron1_II_III.swc,789,neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,1078,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9935,True,1,-22.17,-7.97,14.21,73.1,0.057,0.369,0.573,61,618,398,0.79,neuromorpho,False,,0,0.0585816728767999,False,rf,full,False
